,uid,iid,r_ui,est,details
23186,kamijoan,34012,7.0,8.01032619259422,{'was_impossible': False}
23187,Edgedrake,1698,6.0,7.876804236224064,{'was_impossible': False}
23188,Ura,263,9.0,8.730174768025673,{'was_impossible': False}
23189,Takala,31804,7.0,7.6228200362716745,{'was_impossible': False}
23190,akukage,90,8.0,9.55411963649037,{'was_impossible': False}
23191,xacthashtag,11889,6.0,7.156038230105544,{'was_impossible': False}
23192,S-52,31680,4.0,6.495360091388984,{'was_impossible': False}
23193,Antarael,3366,8.0,6.95928926547228,{'was_impossible': False}
23194,xacthashtag,32171,5.0,4.765733389642632,{'was_impossible': False}
23195,Cinx,11235,7.0,5.425476593349986,{'was_impossible': False}
23196,lednera,996,6.0,6.23997076395551,{'was_impossible': False}
23197,Shi_a,33036,7.0,6.766844367017669,{'was_impossible': False}
23198,boro_sjp,15689,10.0,8.721128588985342,{'was_impossible': False}
23199,Clefairy_Nanashi,35629,3.0,5.619600769426998,{'was_impossible': False}
23200,Capt_Bob,22123,5.0,5.169970093426754,{'was_impossible': False}
23201,Kyzix,19775,9.0,9.060577083315495,{'was_impossible': False}
23202,Kaitox1412,28907,9.0,9.373653326617697,{'was_impossible': False}
23203,Zed_Astaroth,12565,4.0,5.077944093016494,{'was_impossible': False}
23204,curepassion,4703,7.0,8.65576865734645,{'was_impossible': False}
23205,Arakello,1325,2.0,6.828472157628728,{'was_impossible': False}
23206,crockmez,27899,7.0,6.418538496263231,{'was_impossible': False}
23207,Uhoyaranaika,412,6.0,7.6413649320366686,{'was_impossible': False}
23208,Farhana_Luba,249,9.0,7.706997111451843,{'was_impossible': False}
23209,Takala,2098,10.0,8.589031685053294,{'was_impossible': False}
23210,Jam-89,1735,10.0,9.50735728429815,{'was_impossible': False}
23211,Lord0Link,48,6.0,8.694818314068698,{'was_impossible': False}
23212,gustaffen,63,6.0,8.217602622774852,{'was_impossible': False}
23213,Shouichirou,10470,8.0,6.737031801134333,{'was_impossible': False}
23214,OwO,1535,8.0,9.105752264506943,{'was_impossible': False}
23215,FrancisUnderwood,31240,9.0,8.638210876797379,{'was_impossible': False}
23216,Shouichirou,25015,8.0,7.691409916754824,{'was_impossible': False}
23217,Shouichirou,138,9.0,8.059040549634858,{'was_impossible': False}
23218,cutepup,10620,8.0,6.191278702827198,{'was_impossible': False}
23219,Arakello,272,6.0,6.1774524577120085,{'was_impossible': False}
23220,NemesisHQ,33489,8.0,9.069038023499242,{'was_impossible': False}
23221,RyuuNokaru,23289,8.0,8.231707033268611,{'was_impossible': False}
23222,Ishin,14467,8.0,7.9934307801939575,{'was_impossible': False}
23223,Shunnsuke,17831,7.0,7.16155597530203,{'was_impossible': False}
23224,-Belatriz-,2026,8.0,8.484976827556633,{'was_impossible': False}
23225,odi,2026,8.0,8.08362844515751,{'was_impossible': False}
23226,TheFlowingStream,2605,9.0,7.688625012216401,{'was_impossible': False}
23227,Shouichirou,30016,7.0,7.704235430303463,{'was_impossible': False}
23228,Croissant07,8675,8.0,8.445917297975942,{'was_impossible': False}
23229,chichubaby,225,9.0,7.7101268661080615,{'was_impossible': False}
23230,Cinx,443,6.0,6.264989987592204,{'was_impossible': False}
23231,Rowan93,31143,4.0,4.769001964602841,{'was_impossible': False}
23232,-weilyem-,10884,7.0,8.35868479993554,{'was_impossible': False}
23233,poseidon,359,8.0,6.248930076615954,{'was_impossible': False}
23234,Acperience,20853,7.0,5.113427819383774,{'was_impossible': False}
23235,Temponly,8937,9.0,7.634439049803816,{'was_impossible': False}
23236,broodo,5,9.0,8.645436915482295,{'was_impossible': False}
23237,Cinx,1535,9.0,8.925240735649194,{'was_impossible': False}
23238,howstrange10,1117,6.0,7.4287482166531715,{'was_impossible': False}
23239,mindex475,15051,8.0,7.921816874345067,{'was_impossible': False}
23240,Dokke,10020,9.0,8.115068382047312,{'was_impossible': False}
23241,GenerationMe,1210,10.0,8.99589450898049,{'was_impossible': False}
23242,Hota-chan,2237,5.0,5.448502000777731,{'was_impossible': False}
23243,szakulys,10080,9.0,8.770522907432664,{'was_impossible': False}
23244,Iandaar,202,7.0,8.43740766838756,{'was_impossible': False}
23245,Toshi13,6,7.0,8.667556589674964,{'was_impossible': False}
23246,Blaaaaack_smith,22535,8.0,7.677019176432239,{'was_impossible': False}
23247,sumikk0,1140,9.0,8.573700639505626,{'was_impossible': False}
23248,Lyouts,30736,8.0,6.771380391303264,{'was_impossible': False}
23249,penquguu,2759,10.0,8.86102795257095,{'was_impossible': False}
23250,Kimmel,2144,9.0,7.352479992657301,{'was_impossible': False}
23251,CrixuAMG,8630,7.0,6.745796699690495,{'was_impossible': False}
23252,VanGreen,6880,6.0,6.976429812541541,{'was_impossible': False}
23253,Anineou,1722,9.0,9.097636033723392,{'was_impossible': False}
23254,Pikena,1017,7.0,7.9038380129559975,{'was_impossible': False}
23255,Yuzuku,16444,8.0,7.0052868354478,{'was_impossible': False}
23256,AiPiDu,4654,8.0,7.634902797451922,{'was_impossible': False}
23257,Hota-chan,33203,7.0,6.76300972848881,{'was_impossible': False}
23258,Annnnnt,30383,8.0,7.511904081596947,{'was_impossible': False}
23259,mishameph,7748,4.0,6.442028059472669,{'was_impossible': False}
23260,Hota-chan,17505,5.0,6.75134107958378,{'was_impossible': False}
23261,PuppGod,8525,10.0,8.52354724991881,{'was_impossible': False}
23262,Aelphais,740,7.0,7.621936664587513,{'was_impossible': False}
23263,TheMightyKawama,14131,3.0,6.486592081499701,{'was_impossible': False}
23264,crockmez,376,9.0,5.900398635046584,{'was_impossible': False}
23265,Diego3000,2904,9.0,9.171851520803694,{'was_impossible': False}
23266,nikmax,1195,8.0,7.993205778643396,{'was_impossible': False}
23267,cabemaru,12531,9.0,8.608209318228914,{'was_impossible': False}
23268,Missu,31772,6.0,7.230859663971531,{'was_impossible': False}
23269,orzel286,400,5.0,6.568130943077139,{'was_impossible': False}
23270,b2kite,522,9.0,9.601714966508537,{'was_impossible': False}
23271,AnessMechaelis,9863,7.0,6.885288661039291,{'was_impossible': False}
23272,Degurechaff_-,15315,6.0,6.584022099558633,{'was_impossible': False}
23273,PuppGod,18245,5.0,8.40264856538831,{'was_impossible': False}
23274,xDivinityXD,469,10.0,8.779498413171442,{'was_impossible': False}
23275,sansZero,31378,8.0,7.312224963995448,{'was_impossible': False}
23276,Xeogran,9539,10.0,9.44564109753221,{'was_impossible': False}
23277,Yavimaya,6884,6.0,6.594537756736691,{'was_impossible': False}
23278,koreanwalker,4999,5.0,5.377361820334468,{'was_impossible': False}
23279,Kimmel,33486,8.0,8.396692654858033,{'was_impossible': False}
23280,brendaspencer,5914,10.0,7.872755892708126,{'was_impossible': False}
23281,xacthashtag,32887,5.0,6.099247415174694,{'was_impossible': False}
23282,LillyEdogawa,10611,6.0,7.048944682500029,{'was_impossible': False}
23283,Shouichirou,23399,6.0,7.602035045388511,{'was_impossible': False}
23284,daimonass,899,6.0,6.536238700496394,{'was_impossible': False}
23285,bikasuishin,3577,6.0,5.967108242956793,{'was_impossible': False}
23286,Josay,14345,7.0,5.735392636494375,{'was_impossible': False}
23287,Wurst,20,7.0,8.068496921407698,{'was_impossible': False}
23288,IceHeartRoyalty,9135,7.0,7.599312399148639,{'was_impossible': False}
23289,AnotherWish,34096,9.0,7.934994883087571,{'was_impossible': False}
23290,nanabeth18,435,7.0,7.282121575912289,{'was_impossible': False}
23291,Nagicch,5597,8.0,7.861690426197429,{'was_impossible': False}
23292,boro_sjp,10213,8.0,7.380345746212708,{'was_impossible': False}
23293,Marlin_230,31716,3.0,8.485272160300642,{'was_impossible': False}
23294,Rogerli10,91,8.0,9.013184887627308,{'was_impossible': False}
23295,RaijinKiba,6682,7.0,7.645777115412738,{'was_impossible': False}
23296,Stingfang,19111,5.0,6.376034138429662,{'was_impossible': False}
23297,Caslanthe,3901,9.0,8.78155459390096,{'was_impossible': False}
23298,MoonWishes,21105,8.0,6.709500455104585,{'was_impossible': False}
23299,moimat,31240,7.0,7.550414749225758,{'was_impossible': False}
23300,jonk30001,197,8.0,7.230250028004242,{'was_impossible': False}
23301,Percussio,1210,8.0,8.668671935695096,{'was_impossible': False}
23302,KenpachiNoPein,1033,6.0,7.441887434820043,{'was_impossible': False}
23303,captain67,17729,8.0,7.110363180542571,{'was_impossible': False}
23304,Lurebreaker,523,10.0,7.797778601280304,{'was_impossible': False}
23305,46C,7627,5.0,7.098380290105413,{'was_impossible': False}
23306,Hota-chan,4962,6.0,6.657382236675601,{'was_impossible': False}
23307,mishameph,210,8.0,6.844567646157483,{'was_impossible': False}
23308,LigerZero248,2928,10.0,9.293933939656347,{'was_impossible': False}
23309,Terad_Versilius,199,10.0,9.244791038587143,{'was_impossible': False}
23310,zerorider,7311,9.0,8.584265895875342,{'was_impossible': False}
23311,laddy87,10218,9.0,9.807523794555706,{'was_impossible': False}
23312,Torah,20031,8.0,8.031281453143833,{'was_impossible': False}
23313,espada13,137,8.0,8.785810801257119,{'was_impossible': False}
23314,briggenmustang,269,7.0,8.153915198553005,{'was_impossible': False}
23315,Chemical_Undead,9515,5.0,5.802503282914506,{'was_impossible': False}
23316,ctrlkun,6884,5.0,5.100723007125679,{'was_impossible': False}
23317,TomatoCake,430,5.0,6.188632269267282,{'was_impossible': False}
23318,Hitomi_sama,969,10.0,7.284532322103917,{'was_impossible': False}
23319,Relama,918,10.0,9.598771535140994,{'was_impossible': False}
23320,dioshio,2001,7.0,8.234273403114384,{'was_impossible': False}
23321,Guro-tan,243,9.0,7.437440698962126,{'was_impossible': False}
23322,cool2hate,6880,7.0,7.485151257201676,{'was_impossible': False}
23323,mat3osz,22319,10.0,9.77744592434591,{'was_impossible': False}
23324,Chippy11,9347,5.0,5.844365567426033,{'was_impossible': False}
23325,Elaclairee,16918,8.0,7.763652351197848,{'was_impossible': False}
23326,Paolo_58,11061,9.0,8.937762211555496,{'was_impossible': False}
23327,YatoSamaSensei,29317,4.0,6.605491628095612,{'was_impossible': False}
23328,Shi_a,23209,6.0,5.960365237770832,{'was_impossible': False}
23329,RelentlessNite,18679,8.0,7.230743363190394,{'was_impossible': False}
23330,Temponly,1604,8.0,7.63372610892377,{'was_impossible': False}
23331,xacthashtag,5356,6.0,6.566991170824604,{'was_impossible': False}
23332,xDivinityXD,14345,10.0,7.822654851127991,{'was_impossible': False}
23333,Kanoe-san,3588,5.0,6.814750240576114,{'was_impossible': False}
23334,XoBkA,270,10.0,6.719894969368043,{'was_impossible': False}
23335,Noarlar,32607,8.0,7.531701064040446,{'was_impossible': False}
23336,Noarlar,15117,9.0,8.791786722502374,{'was_impossible': False}
23337,kamijoan,4450,7.0,7.369366911736709,{'was_impossible': False}
23338,CrixuAMG,5310,8.0,7.649052035489397,{'was_impossible': False}
23339,AFilthyWeeb,31376,10.0,8.527501080277887,{'was_impossible': False}
23340,LeonoraLibra,14713,10.0,9.652511190173747,{'was_impossible': False}
23341,KingdomLady,31043,9.0,8.937602005236837,{'was_impossible': False}
23342,ThorsHammer,2418,7.0,8.351851739357826,{'was_impossible': False}
23343,FrozunLightning,578,8.0,8.280515931304796,{'was_impossible': False}
23344,RoboleX,16870,6.0,6.631390895991617,{'was_impossible': False}
23345,paoloww,195,8.0,7.281355071102946,{'was_impossible': False}
23346,Volk_Morya,21085,7.0,7.269417527173319,{'was_impossible': False}
23347,Yavimaya,2167,9.0,8.13042490839322,{'was_impossible': False}
23348,Darkani,254,9.0,7.845582755012366,{'was_impossible': False}
23349,czerkill,121,9.0,9.395721926006182,{'was_impossible': False}
23350,GlennQ,101,8.0,7.838199895746063,{'was_impossible': False}
23351,pablerasbsb,9756,8.0,6.384474022092988,{'was_impossible': False}
23352,AcousticHearts,2294,9.0,9.351850354118994,{'was_impossible': False}
23353,Hota-chan,32601,7.0,6.187453045145982,{'was_impossible': False}
23354,Angelkappa,245,7.0,7.928193126194297,{'was_impossible': False}
23355,ANIMkka,23283,9.0,9.13363218139306,{'was_impossible': False}
23356,Acperience,4654,7.0,7.298976012568828,{'was_impossible': False}
23357,LigerZero248,10087,10.0,10.0,{'was_impossible': False}
23358,Shouichirou,34822,8.0,8.174054963172637,{'was_impossible': False}
23359,xacthashtag,23755,8.0,8.112067779014273,{'was_impossible': False}
23360,Noarlar,16417,8.0,8.084830549555054,{'was_impossible': False}
23361,Pururut-sama,14189,7.0,6.468096655999415,{'was_impossible': False}
23362,broodo,7817,5.0,5.8918507680041765,{'was_impossible': False}
23363,Paradigme,18679,7.0,8.234387674734208,{'was_impossible': False}
23364,lednera,52,6.0,6.280069928952193,{'was_impossible': False}
23365,ThorsHammer,1096,7.0,7.037036554521576,{'was_impossible': False}
23366,Ascension,1604,10.0,10.0,{'was_impossible': False}
23367,mishameph,4177,7.0,6.739691847322018,{'was_impossible': False}
23368,Lyouts,21507,5.0,4.759206223176428,{'was_impossible': False}
23369,zipyto,22535,10.0,9.113280825241295,{'was_impossible': False}
23370,captainlucas,10620,8.0,6.051827813521941,{'was_impossible': False}
23371,GlennQ,14813,8.0,7.193956099263222,{'was_impossible': False}
23372,Kohtachi,6030,7.0,8.397482257069223,{'was_impossible': False}
23373,Caticat96,7082,9.0,7.359954713477521,{'was_impossible': False}
23374,bakaneko3115,1298,5.0,7.641382981674274,{'was_impossible': False}
23375,naki,34933,7.0,8.43281350515814,{'was_impossible': False}
23376,Yuzuku,1722,8.0,6.599651725484378,{'was_impossible': False}
23377,Gothard,9159,4.0,8.148425288954911,{'was_impossible': False}
23378,Brompot90,21855,8.0,7.64732269177611,{'was_impossible': False}
23379,Tigertrb,1535,8.0,9.05839669297456,{'was_impossible': False}
23380,NathalieKill,26,10.0,8.803791544399964,{'was_impossible': False}
23381,Sarcx,28851,8.0,8.96999581967827,{'was_impossible': False}
23382,kuurozaki,6547,7.0,9.05667347182053,{'was_impossible': False}
23383,Panda_kabob,2404,7.0,6.025803424936172,{'was_impossible': False}
23384,Fire__Phoenix,32301,7.0,6.635587046794351,{'was_impossible': False}
23385,NemesisHQ,9062,9.0,8.783136952231743,{'was_impossible': False}
23386,ollie129,4901,9.0,8.819036210484143,{'was_impossible': False}
23387,Pururut-sama,13863,7.0,6.652846995417431,{'was_impossible': False}
23388,Kuro99,5597,10.0,8.233305921667274,{'was_impossible': False}
23389,yameeka,12191,5.0,5.742309184904496,{'was_impossible': False}
23390,captain67,886,7.0,7.518594594339461,{'was_impossible': False}
23391,AnessMechaelis,27775,5.0,6.072891772963256,{'was_impossible': False}
23392,Rogerli10,5258,10.0,9.10433787828751,{'was_impossible': False}
23393,Toshi13,28025,9.0,8.442393050306341,{'was_impossible': False}
23394,yameeka,31181,6.0,6.787482341725296,{'was_impossible': False}
23395,xitsmallpie,20785,8.0,6.881172307258666,{'was_impossible': False}
23396,RoboleX,9756,7.0,7.204699032035181,{'was_impossible': False}
23397,FrancisUnderwood,14837,6.0,6.010256571313051,{'was_impossible': False}
23398,ChaosXen,2508,7.0,7.399713740378611,{'was_impossible': False}
23399,Kanoe-san,2116,7.0,6.6910256403086,{'was_impossible': False}
23400,mindex475,31859,8.0,8.898966123556628,{'was_impossible': False}
23401,Takara94,13055,8.0,6.83842377742182,{'was_impossible': False}
23402,lightofzeref,31181,8.0,7.6184065745550384,{'was_impossible': False}
23403,sansZero,25159,8.0,6.825268298695368,{'was_impossible': False}
23404,-weilyem-,20583,8.0,8.339823320065893,{'was_impossible': False}
23405,jcaceres07,10076,7.0,7.9063095310596925,{'was_impossible': False}
23406,Missu,29163,7.0,5.954495095704435,{'was_impossible': False}
23407,moimat,18753,7.0,7.030580895379819,{'was_impossible': False}
23408,Knighty,7592,5.0,6.661225684672054,{'was_impossible': False}
23409,TrickMirror,10884,8.0,7.7542009780046985,{'was_impossible': False}
23410,Degurechaff_-,7858,5.0,5.214043381279642,{'was_impossible': False}
23411,GasteLLo,7897,4.0,3.7453356105213085,{'was_impossible': False}
23412,shinaxsheen,6586,8.0,9.315341717913787,{'was_impossible': False}
23413,Iandaar,1170,8.0,8.609476433493642,{'was_impossible': False}
23414,Auriolus,9314,6.0,5.729328034035004,{'was_impossible': False}
23415,xacthashtag,16395,6.0,6.888050658383582,{'was_impossible': False}
23416,Z-Dante,32686,6.0,6.111683489145916,{'was_impossible': False}
23417,Demonssidekick,36038,8.0,8.259414280186855,{'was_impossible': False}
23418,RickyKurniawan,23289,7.0,7.941777520356661,{'was_impossible': False}
23419,Gothard,297,7.0,8.338760598327152,{'was_impossible': False}
23420,Takala,11633,9.0,8.343984030467906,{'was_impossible': False}
23421,kris_matsi,32281,9.0,9.934030922637358,{'was_impossible': False}
23422,Hota-chan,22537,6.0,5.752764659196205,{'was_impossible': False}
23423,Ammes,1195,9.0,7.647665827947465,{'was_impossible': False}
23424,TrickMirror,189,5.0,7.493578195558679,{'was_impossible': False}
23425,ASK-RECEIVE,5060,8.0,6.231175295360062,{'was_impossible': False}
23426,Capt_Bob,8675,7.0,6.374858878519202,{'was_impossible': False}
23427,Cloudiez,32282,10.0,8.223664298472636,{'was_impossible': False}
23428,LigerZero248,2006,10.0,9.107822492850573,{'was_impossible': False}
23429,world_of_payne,1303,6.0,8.060069386884438,{'was_impossible': False}
23430,Koenie,28171,9.0,7.617987171613036,{'was_impossible': False}
23431,Lord0Link,68,8.0,7.980969765218256,{'was_impossible': False}
23432,Prince-sama,2116,7.0,5.7672250155481395,{'was_impossible': False}
23433,Breaker_MFC,9756,6.0,7.026363580362508,{'was_impossible': False}
23434,RoboleX,20709,7.0,6.626328302908868,{'was_impossible': False}
23435,Shouichirou,2294,7.0,7.784414683835838,{'was_impossible': False}
23436,karnagecake,8675,6.0,7.195809756690391,{'was_impossible': False}
23437,dracozauryks,30,8.0,9.046001633104469,{'was_impossible': False}
23438,ChilledKomodo,32189,10.0,7.8486031391267135,{'was_impossible': False}
23439,DepressedTsukasa,227,10.0,10.0,{'was_impossible': False}
23440,CoyBoy,23755,10.0,9.086711873464884,{'was_impossible': False}
23441,ZombyOfNight,5978,6.0,6.569051914755166,{'was_impossible': False}
23442,broodo,34644,6.0,6.5441016419651525,{'was_impossible': False}
23443,Kazoo,1526,6.0,6.247920428582373,{'was_impossible': False}
23444,KingdomLady,4224,9.0,9.234012457179256,{'was_impossible': False}
23445,KatsuraKatsy,7724,7.0,7.609786283874341,{'was_impossible': False}
23446,Iandaar,13599,9.0,8.154183419137198,{'was_impossible': False}
23447,Yuzuku,25519,6.0,6.7975839200519355,{'was_impossible': False}
23448,COpeter,189,8.0,6.669418734185691,{'was_impossible': False}
23449,KenpachiNoPein,21,10.0,7.945343743271074,{'was_impossible': False}
23450,Kryxia,5530,9.0,7.209730632822088,{'was_impossible': False}
23451,mat3osz,21327,10.0,10.0,{'was_impossible': False}
23452,Breaker_MFC,7661,6.0,5.9748036549349655,{'was_impossible': False}
23453,LongLimbs,24439,9.0,6.6155096443781245,{'was_impossible': False}
23454,koreanwalker,5030,8.0,5.9522240646429605,{'was_impossible': False}
23455,Edeor,7054,9.0,8.613702654112444,{'was_impossible': False}
23456,Annnnnt,28701,10.0,9.256581057075707,{'was_impossible': False}
23457,Hitomi_sama,28297,9.0,8.444513180919458,{'was_impossible': False}
23458,dracozauryks,154,6.0,7.56427627179324,{'was_impossible': False}
23459,zerorider,7711,7.0,7.792423967333816,{'was_impossible': False}
23460,KarokuChan,149,6.0,7.309209521607002,{'was_impossible': False}
23461,k3rr,1535,8.0,7.933199135375098,{'was_impossible': False}
23462,czerkill,7674,9.0,8.860868293859728,{'was_impossible': False}
23463,yAoIfAn18,1021,10.0,10.0,{'was_impossible': False}
23464,Aelphais,167,8.0,8.50815117409982,{'was_impossible': False}
23465,14394,601,8.0,7.833974676246801,{'was_impossible': False}
23466,Hawka88,32998,9.0,7.641924819372726,{'was_impossible': False}
23467,Shouichirou,936,5.0,6.9554330960089,{'was_impossible': False}
23468,MisDiagnosed,1862,7.0,6.575581622556941,{'was_impossible': False}
23469,Takala,13731,7.0,7.817300851291023,{'was_impossible': False}
23470,Morakillo,5277,7.0,8.002592383209816,{'was_impossible': False}
23471,Dragon-Reborn,28701,8.0,8.580193288446518,{'was_impossible': False}
23472,dioshio,6774,9.0,6.907255768954973,{'was_impossible': False}
23473,Hota-chan,33697,6.0,6.572794006966028,{'was_impossible': False}
23474,KeigoAtobe007,7054,9.0,7.559710380331024,{'was_impossible': False}
23475,koy,4550,7.0,7.2560846648051704,{'was_impossible': False}
23476,Kimmel,2966,8.0,8.380169086585346,{'was_impossible': False}
23477,-Savante-,34019,7.0,6.647220322931729,{'was_impossible': False}
23478,Rowan93,3604,8.0,6.842253958516881,{'was_impossible': False}
23479,lumdmc,287,6.0,7.279669175925387,{'was_impossible': False}
23480,Fire__Phoenix,5538,7.0,7.156887637517207,{'was_impossible': False}
23481,Enjeru,16355,10.0,8.277611456203042,{'was_impossible': False}
23482,hazte,335,7.0,7.2344931744478345,{'was_impossible': False}
23483,TheNamesReece,6702,7.0,7.25316629052505,{'was_impossible': False}
23484,Arcadian_Legend,21659,8.0,8.280335468676883,{'was_impossible': False}
23485,zerorider,18507,7.0,6.981653795645274,{'was_impossible': False}
23486,Morakillo,71,7.0,8.430735593135346,{'was_impossible': False}
23487,DukeofMurk,28677,8.0,7.492567573756716,{'was_impossible': False}
23488,KurokawaRyou,13663,9.0,8.193447726541095,{'was_impossible': False}
23489,ryuK-,1575,10.0,9.24738837055075,{'was_impossible': False}
23490,FrancisUnderwood,57,8.0,7.985102687997981,{'was_impossible': False}
23491,KiRiT0sh,8769,2.0,7.48280733240708,{'was_impossible': False}
23492,bart_j,10119,9.0,7.728447427813254,{'was_impossible': False}
23493,reira,5342,7.0,7.07381148939381,{'was_impossible': False}
23494,reira,1726,8.0,7.764749968101062,{'was_impossible': False}
23495,Caslanthe,11113,9.0,8.703422522755773,{'was_impossible': False}
23496,Aabo0,1575,10.0,8.835728456046578,{'was_impossible': False}
23497,Huppu,4437,6.0,6.764782583628757,{'was_impossible': False}
23498,Koenie,14719,7.0,6.355201567782619,{'was_impossible': False}
23499,Hanabi33,896,7.0,5.482972046244583,{'was_impossible': False}
23500,naki,8408,7.0,8.016657832271537,{'was_impossible': False}
23501,xitsmallpie,5945,8.0,6.950268651921936,{'was_impossible': False}
23502,Lopkir,15451,8.0,7.224858299922912,{'was_impossible': False}
23503,navizoan,24873,7.0,6.4293750305869715,{'was_impossible': False}
23504,DeadAccount1998,777,9.0,8.535816024362997,{'was_impossible': False}
23505,Greenstarz,239,10.0,7.55722528945072,{'was_impossible': False}
23506,DennDragon,9756,9.0,8.623826133331443,{'was_impossible': False}
23507,DarksideLawliet,5967,6.0,7.399872705891123,{'was_impossible': False}
23508,AnessMechaelis,1535,9.0,8.265618236769397,{'was_impossible': False}
23509,WhiteJohn,17074,10.0,9.34932935754204,{'was_impossible': False}
23510,iamnobody321,32491,10.0,7.261422385102274,{'was_impossible': False}
23511,ForeverFizz8,34096,8.0,9.062691684830257,{'was_impossible': False}
23512,Shouichirou,35814,6.0,7.145818923414502,{'was_impossible': False}
23513,the12thdoctor,246,8.0,6.905343040147262,{'was_impossible': False}
23514,victorwendigo,35838,8.0,7.739614155550054,{'was_impossible': False}
23515,darthghost,16904,7.0,7.307134705837872,{'was_impossible': False}
23516,RoboleX,35347,5.0,7.008919209328887,{'was_impossible': False}
23517,Terrorking,28907,7.0,7.351841243647156,{'was_impossible': False}
23518,Queroga,2490,6.0,6.102339481324229,{'was_impossible': False}
23519,Joolee,1719,8.0,7.064448549820692,{'was_impossible': False}
23520,bart_j,5690,9.0,8.77724152055257,{'was_impossible': False}
23521,TheFlowingStream,32648,9.0,6.976846493578455,{'was_impossible': False}
23522,sansZero,14741,8.0,7.455020463774322,{'was_impossible': False}
23523,Cinx,11597,7.0,7.404358897108132,{'was_impossible': False}
23524,Junjou9,18441,8.0,7.27062319368992,{'was_impossible': False}
23525,Cowboy_Tanaka,448,8.0,8.145472938220982,{'was_impossible': False}
23526,Zed_Astaroth,3782,6.0,6.166760243981647,{'was_impossible': False}
23527,mindex475,170,10.0,8.72434392852459,{'was_impossible': False}
23528,snowgirl911,2961,10.0,8.423688680476573,{'was_impossible': False}
23529,xDaboi,17895,7.0,8.516996485197653,{'was_impossible': False}
23530,dtitov,4382,7.0,4.896449661878012,{'was_impossible': False}
23531,SteelBlue,1889,9.0,9.80921862761101,{'was_impossible': False}
23532,Kasugunai,1530,9.0,8.312789912365897,{'was_impossible': False}
23533,Duer,32262,4.0,6.213356216769088,{'was_impossible': False}
23534,Shouichirou,31368,7.0,7.422225791411481,{'was_impossible': False}
23535,Baron-McQueso,10622,5.0,6.856621622110252,{'was_impossible': False}
23536,Shouichirou,30030,7.0,7.570776064227145,{'was_impossible': False}
23537,-Sato-,8841,8.0,8.733545097123658,{'was_impossible': False}
23538,Acperience,1412,10.0,5.974131181231796,{'was_impossible': False}
23539,gait_man,1367,7.0,7.45733227244847,{'was_impossible': False}
23540,Pastafaria,1689,9.0,8.02324290317981,{'was_impossible': False}
23541,Seera-fi,9969,10.0,9.035325262736073,{'was_impossible': False}
23542,Amartyo,32,8.0,8.05074026709547,{'was_impossible': False}
23543,Niev-sama,22319,7.0,7.03393885356382,{'was_impossible': False}
23544,wiseowl,2593,8.0,7.033886929800701,{'was_impossible': False}
23545,Lopkir,2034,7.0,8.135577223615376,{'was_impossible': False}
23546,xacthashtag,9471,6.0,6.383624384637625,{'was_impossible': False}
23547,crowd15,19815,7.0,8.03236680565774,{'was_impossible': False}
23548,Lyouts,20509,6.0,5.944865712864129,{'was_impossible': False}
23549,TheNamesReece,23755,9.0,8.052177530736287,{'was_impossible': False}
23550,mindex475,7465,7.0,8.48109931925235,{'was_impossible': False}
23551,Hawka88,193,7.0,7.35209762869658,{'was_impossible': False}
23552,Sapiel,888,6.0,6.676561213740024,{'was_impossible': False}
23553,aincrad17,31478,7.0,7.512638886658956,{'was_impossible': False}
23554,Shouichirou,10490,7.0,6.2842111077687965,{'was_impossible': False}
23555,Joolee,8675,7.0,7.283004543993294,{'was_impossible': False}
23556,espada13,985,9.0,8.120624454598953,{'was_impossible': False}
23557,Shouichirou,8840,8.0,6.7688899858142895,{'was_impossible': False}
23558,Shi_a,29317,5.0,6.404028625243296,{'was_impossible': False}
23559,Lavuco,11757,8.0,10.0,{'was_impossible': False}
23560,lightofzeref,31433,7.0,7.38274827377596,{'was_impossible': False}
23561,6syn6,5114,10.0,9.846327108324461,{'was_impossible': False}
23562,Cloudiez,35589,5.0,6.181562679237439,{'was_impossible': False}
23563,RaZhar,9958,6.0,6.054429831664829,{'was_impossible': False}
23564,propheaker,230,4.0,5.423079652482347,{'was_impossible': False}
23565,Junjou9,30458,6.0,8.379388500312519,{'was_impossible': False}
23566,AFilthyWeeb,151,5.0,7.400430027201245,{'was_impossible': False}
23567,Nene-tan,16662,9.0,8.140173538995077,{'was_impossible': False}
23568,Lyouts,36028,7.0,5.829718771276213,{'was_impossible': False}
23569,Dhark017,2025,9.0,8.426223379697817,{'was_impossible': False}
23570,CoyBoy,10935,10.0,9.304123886358994,{'was_impossible': False}
23571,Luica,98,5.0,7.0973612874070255,{'was_impossible': False}
23572,shamanmiyo,18115,10.0,8.184722126723143,{'was_impossible': False}
23573,AcousticHearts,449,9.0,9.219219088534253,{'was_impossible': False}
23574,NoyaChan,659,9.0,7.83605954016232,{'was_impossible': False}
23575,DarkFireblaze28,6512,7.0,7.2463296995478625,{'was_impossible': False}
23576,Dante_Sword_,9724,9.0,8.873363052954026,{'was_impossible': False}
23577,Seera-fi,1250,7.0,6.7489931099306455,{'was_impossible': False}
23578,kingofkings,24,9.0,7.816911806284781,{'was_impossible': False}
23579,Number_8,5074,9.0,7.832787625072203,{'was_impossible': False}
23580,Rogerli10,1098,7.0,7.678461393634285,{'was_impossible': False}
