,uid,iid,r_ui,est,details
13533,DemonQuincy,2993,7.0,6.4260445400422315,"{'actual_k': 40, 'was_impossible': False}"
13534,Luica,18041,7.0,6.9688529695457,"{'actual_k': 16, 'was_impossible': False}"
13535,xOlciq,225,5.0,7.151173423404537,"{'actual_k': 40, 'was_impossible': False}"
13536,TheSadisticGod,13663,5.0,6.302590067694248,"{'actual_k': 29, 'was_impossible': False}"
13537,nanabeth18,1313,9.0,7.854291104406264,"{'actual_k': 40, 'was_impossible': False}"
13538,WaHwA,3652,8.0,4.593750791872307,"{'actual_k': 40, 'was_impossible': False}"
13539,LittleHat,3318,7.0,8.015902160994619,"{'actual_k': 9, 'was_impossible': False}"
13540,-Savante-,4975,7.0,6.206169376776582,"{'actual_k': 40, 'was_impossible': False}"
13541,darthghost,21437,6.0,5.102067495363908,"{'actual_k': 16, 'was_impossible': False}"
13542,ArdeZK,4725,1.0,6.576841194022897,"{'actual_k': 40, 'was_impossible': False}"
13543,Z-Dante,28979,9.0,7.270872026159982,"{'actual_k': 15, 'was_impossible': False}"
13544,S-52,2025,9.0,7.067163291069888,"{'actual_k': 40, 'was_impossible': False}"
13545,2Moro,12281,2.0,4.9430387908550895,"{'actual_k': 13, 'was_impossible': False}"
13546,ziomalos,1555,8.0,5.12651533284945,"{'actual_k': 7, 'was_impossible': False}"
13547,Mottely,10719,6.0,5.9723105547075805,"{'actual_k': 40, 'was_impossible': False}"
13548,Dark-Shadow,1891,9.0,8.346289004272837,"{'actual_k': 1, 'was_impossible': False}"
13549,PIT263,9515,5.0,5.8694335201565435,"{'actual_k': 40, 'was_impossible': False}"
13550,Angelkappa,34467,5.0,5.624336964455069,"{'actual_k': 3, 'was_impossible': False}"
13551,Dhark017,11061,9.0,8.501802733995728,"{'actual_k': 40, 'was_impossible': False}"
13552,Syaoran_Clone,2993,9.0,6.583408432168205,"{'actual_k': 40, 'was_impossible': False}"
13553,Phlanel,3655,2.0,4.915572439020577,"{'actual_k': 40, 'was_impossible': False}"
13554,OtakuHipster,20899,8.0,7.982690591622542,"{'actual_k': 40, 'was_impossible': False}"
13555,Angelkappa,18507,7.0,6.960031915544082,"{'actual_k': 40, 'was_impossible': False}"
13556,GasteLLo,14353,8.0,7.140376505950719,"{'actual_k': 40, 'was_impossible': False}"
13557,Joolee,29093,7.0,7.9814121309379855,"{'actual_k': 27, 'was_impossible': False}"
13558,TheBandOfTheHawk,26443,1.0,4.204235819147923,"{'actual_k': 10, 'was_impossible': False}"
13559,Saori-chan,1535,10.0,8.243297700119786,"{'actual_k': 40, 'was_impossible': False}"
13560,Skeletti,31964,10.0,7.483435128910419,"{'actual_k': 40, 'was_impossible': False}"
13561,Skeletti,32937,8.0,7.78003210031154,"{'actual_k': 40, 'was_impossible': False}"
13562,Wonderer,6948,10.0,7.567968971931853,"{'actual_k': 8, 'was_impossible': False}"
13563,Kaitox1412,6444,9.0,8.942600859053066,"{'actual_k': 28, 'was_impossible': False}"
13564,LadyTomoyo,14713,7.0,7.236396210720873,"{'actual_k': 40, 'was_impossible': False}"
13565,Arshya,408,9.0,8.70051807050334,"{'actual_k': 26, 'was_impossible': False}"
13566,Takala,12237,6.0,8.046138459729562,{'was_impossible': False}
13567,kamijoan,13411,9.0,6.949765610493117,"{'actual_k': 24, 'was_impossible': False}"
13568,ziomalos,28623,7.0,7.2378330556950115,"{'actual_k': 40, 'was_impossible': False}"
13569,paoloww,901,2.0,5.168999643510771,"{'actual_k': 36, 'was_impossible': False}"
13570,Marcusss,226,8.0,6.974163956560294,"{'actual_k': 40, 'was_impossible': False}"
13571,Kohtachi,1292,9.0,6.759091745268233,"{'actual_k': 40, 'was_impossible': False}"
13572,lednera,4798,8.0,5.753884455240644,"{'actual_k': 2, 'was_impossible': False}"
13573,darthghost,32867,9.0,7.425104625874432,"{'actual_k': 26, 'was_impossible': False}"
13574,Kuro99,4214,10.0,8.517033753959378,"{'actual_k': 40, 'was_impossible': False}"
13575,Black_Dragon85,9330,6.0,5.900145687807898,"{'actual_k': 40, 'was_impossible': False}"
13576,Panda_kabob,539,7.0,7.379153189440751,"{'actual_k': 15, 'was_impossible': False}"
13577,Stunnakun,11617,6.0,5.3908154741972565,"{'actual_k': 40, 'was_impossible': False}"
13578,Kinuye,14345,10.0,7.760756794078554,"{'actual_k': 40, 'was_impossible': False}"
13579,Vla,907,7.0,5.587587365863147,"{'actual_k': 20, 'was_impossible': False}"
13580,lolkano,13599,8.0,7.2954025990778515,"{'actual_k': 40, 'was_impossible': False}"
13581,Silverphox13,1735,4.8,5.613840667625304,"{'actual_k': 40, 'was_impossible': False}"
13582,kintama,19363,8.0,7.8590704441866075,"{'actual_k': 19, 'was_impossible': False}"
13583,AFilthyWeeb,20,8.0,8.442351872950207,"{'actual_k': 40, 'was_impossible': False}"
13584,sanji714,18671,6.0,6.925302929189803,"{'actual_k': 40, 'was_impossible': False}"
13585,RoboleX,29223,7.0,6.703035594618701,"{'actual_k': 4, 'was_impossible': False}"
13586,DarksideLawliet,3588,9.0,6.03006188095871,"{'actual_k': 40, 'was_impossible': False}"
13587,SteelBlue,5177,9.0,8.629181116386667,"{'actual_k': 35, 'was_impossible': False}"
13588,Edibleuphoria,4059,7.0,7.578868575335224,"{'actual_k': 40, 'was_impossible': False}"
13589,lednera,732,8.0,6.762941962881072,"{'actual_k': 19, 'was_impossible': False}"
13590,aniloratka,1292,3.6,5.560291530165848,"{'actual_k': 40, 'was_impossible': False}"
13591,-Savante-,5300,10.0,9.123917793013256,"{'actual_k': 40, 'was_impossible': False}"
13592,Arakello,21569,5.0,5.0790037978180385,"{'actual_k': 3, 'was_impossible': False}"
13593,scienta,4725,5.0,7.616334339194237,"{'actual_k': 40, 'was_impossible': False}"
13594,OtakuHipster,586,7.0,6.9157566294460695,"{'actual_k': 16, 'was_impossible': False}"
13595,Shunnsuke,101,7.0,8.527741742030647,"{'actual_k': 40, 'was_impossible': False}"
13596,mishameph,101,6.0,7.546473885821253,"{'actual_k': 40, 'was_impossible': False}"
13597,Arakello,6802,8.0,6.4792901540774155,"{'actual_k': 31, 'was_impossible': False}"
13598,Starcx,12445,7.0,8.02570870544422,"{'actual_k': 40, 'was_impossible': False}"
13599,SYELchan,1535,10.0,8.773194762639777,"{'actual_k': 40, 'was_impossible': False}"
13600,Ehmahixessehihem,5072,5.0,3.881861232677245,"{'actual_k': 5, 'was_impossible': False}"
13601,Shouichirou,6783,8.0,7.904048487720648,"{'actual_k': 3, 'was_impossible': False}"
13602,Seruju,35073,8.0,7.691419228233552,"{'actual_k': 40, 'was_impossible': False}"
13603,squill,31964,7.0,8.138804494175693,"{'actual_k': 40, 'was_impossible': False}"
13604,Mihoshi,16680,6.0,6.227781618342579,"{'actual_k': 5, 'was_impossible': False}"
13605,Torah,8861,8.0,7.362744238488238,"{'actual_k': 40, 'was_impossible': False}"
13606,Ausemere,16732,7.0,5.267035511383346,"{'actual_k': 15, 'was_impossible': False}"
13607,Niev-sama,21105,7.0,7.584110415841796,"{'actual_k': 22, 'was_impossible': False}"
13608,scuttlemouse,4224,8.0,8.218978637874038,"{'actual_k': 40, 'was_impossible': False}"
13609,Hawka88,5355,8.0,7.036060616337604,"{'actual_k': 36, 'was_impossible': False}"
13610,Breaker_MFC,412,0.8,5.715682115776393,"{'actual_k': 25, 'was_impossible': False}"
13611,koy,3352,8.0,6.0006698842047665,"{'actual_k': 7, 'was_impossible': False}"
13612,darkkoichi7,12859,8.0,8.400630919349442,"{'actual_k': 34, 'was_impossible': False}"
13613,reira,49,9.0,8.876646270780403,"{'actual_k': 14, 'was_impossible': False}"
13614,Jables2121,8841,7.0,7.951727683574275,"{'actual_k': 40, 'was_impossible': False}"
13615,MasterOfElements,7593,7.0,6.6663611016727735,"{'actual_k': 40, 'was_impossible': False}"
13616,crimsonking12,13201,7.0,6.449653438945492,"{'actual_k': 1, 'was_impossible': False}"
13617,Ura,770,7.0,7.549628649826169,"{'actual_k': 35, 'was_impossible': False}"
13618,DepressedTsukasa,177,9.0,7.523396590106376,"{'actual_k': 40, 'was_impossible': False}"
13619,Jorbeany,24133,8.0,5.845117584319031,"{'actual_k': 28, 'was_impossible': False}"
13620,Logic,8937,7.0,6.035274665773512,"{'actual_k': 40, 'was_impossible': False}"
13621,KurokawaRyou,25397,9.0,7.295430874752096,"{'actual_k': 40, 'was_impossible': False}"
13622,mishameph,125,5.0,5.500481232961568,"{'actual_k': 10, 'was_impossible': False}"
13623,syan,785,7.0,7.0606818862436995,"{'actual_k': 2, 'was_impossible': False}"
13624,Akila,9332,10.0,8.520446859113822,"{'actual_k': 13, 'was_impossible': False}"
13625,Ramen918,392,7.0,7.603679300967604,"{'actual_k': 40, 'was_impossible': False}"
13626,zerorider,2267,5.0,5.955722091421922,{'was_impossible': False}
13627,GasteLLo,588,1.0,6.260855724989042,"{'actual_k': 3, 'was_impossible': False}"
13628,S-52,6547,7.0,6.865888345400714,"{'actual_k': 40, 'was_impossible': False}"
13629,Croissant07,22265,7.0,8.314395193314903,"{'actual_k': 36, 'was_impossible': False}"
13630,Shouichirou,4156,7.0,7.199313445744966,"{'actual_k': 8, 'was_impossible': False}"
13631,Kurupan,2025,8.0,8.086633028335521,"{'actual_k': 40, 'was_impossible': False}"
13632,Arkan4ik,31988,6.0,8.243354336217234,"{'actual_k': 14, 'was_impossible': False}"
13633,bikasuishin,2026,8.0,4.41332652539006,"{'actual_k': 40, 'was_impossible': False}"
13634,Diego3000,23321,8.0,7.202954206241202,"{'actual_k': 40, 'was_impossible': False}"
13635,Arkan4ik,1889,9.0,8.047795291716112,"{'actual_k': 40, 'was_impossible': False}"
13636,Vanroy17,576,8.0,6.804062469665781,"{'actual_k': 12, 'was_impossible': False}"
13637,CrixuAMG,667,7.0,6.136080250529096,"{'actual_k': 21, 'was_impossible': False}"
13638,-Belatriz-,14277,8.0,6.102421404016583,"{'actual_k': 12, 'was_impossible': False}"
13639,Toshi13,35823,8.0,7.789460738089932,"{'actual_k': 9, 'was_impossible': False}"
13640,Johnes,20,9.0,6.426919989993128,"{'actual_k': 40, 'was_impossible': False}"
13641,penquguu,18,8.0,9.12816429908611,"{'actual_k': 26, 'was_impossible': False}"
13642,mortdread,10719,8.0,7.881645228230003,"{'actual_k': 40, 'was_impossible': False}"
13643,Bonbonryu,1575,8.0,9.225552199583584,"{'actual_k': 40, 'was_impossible': False}"
13644,victorwendigo,2131,6.0,5.591943884888842,"{'actual_k': 40, 'was_impossible': False}"
13645,Croissant07,6547,9.0,9.168431525518544,"{'actual_k': 40, 'was_impossible': False}"
13646,blueswan,28297,4.2,9.002119139415758,"{'actual_k': 40, 'was_impossible': False}"
13647,Friddan,4282,7.0,8.495969799015253,"{'actual_k': 40, 'was_impossible': False}"
13648,ArdWar,4224,9.0,8.798392902304265,"{'actual_k': 40, 'was_impossible': False}"
13649,pure_cure,7739,5.0,5.11998200115519,"{'actual_k': 14, 'was_impossible': False}"
13650,Sora-Chieri-21,33036,9.0,7.37832539052274,"{'actual_k': 7, 'was_impossible': False}"
13651,Hota-chan,10511,6.0,6.665076766550858,{'was_impossible': False}
13652,Silverphox13,1802,7.0,6.09873106054915,"{'actual_k': 1, 'was_impossible': False}"
13653,-Belatriz-,8861,7.0,7.283790474931781,"{'actual_k': 40, 'was_impossible': False}"
13654,14394,1817,7.0,7.474442107710151,"{'actual_k': 15, 'was_impossible': False}"
13655,Bookieson,1110,4.0,5.942367847426384,"{'actual_k': 6, 'was_impossible': False}"
13656,Wesley36,24703,5.0,7.181263869455789,"{'actual_k': 27, 'was_impossible': False}"
13657,marammaram,1,3.6,8.564161827075809,"{'actual_k': 40, 'was_impossible': False}"
13658,Josay,14227,7.0,6.915772070878624,"{'actual_k': 40, 'was_impossible': False}"
13659,Rosencruez,6112,7.0,6.566932525462109,"{'actual_k': 12, 'was_impossible': False}"
13660,ryuK-,4884,8.0,7.492369846507471,"{'actual_k': 30, 'was_impossible': False}"
13661,kamijoan,13659,7.0,7.699231046083184,"{'actual_k': 40, 'was_impossible': False}"
13662,GasaiRZ,2593,7.0,8.096825834876546,"{'actual_k': 40, 'was_impossible': False}"
13663,Cloudiez,27829,1.2,5.701738559594254,"{'actual_k': 16, 'was_impossible': False}"
13664,kaczy,10790,7.0,6.868712869355366,"{'actual_k': 40, 'was_impossible': False}"
13665,Croissant07,1840,8.0,8.391962500824306,"{'actual_k': 40, 'was_impossible': False}"
13666,Acperience,11179,7.0,7.339366757178162,"{'actual_k': 40, 'was_impossible': False}"
13667,Yakuhl,550,6.0,6.1014427296197935,"{'actual_k': 30, 'was_impossible': False}"
13668,sofia_,330,4.8,6.4276207060799075,"{'actual_k': 40, 'was_impossible': False}"
13669,LittleHat,147,7.0,8.058043850254897,"{'actual_k': 38, 'was_impossible': False}"
13670,Hota-chan,31964,8.0,7.6340261388247175,"{'actual_k': 40, 'was_impossible': False}"
13671,SpookySkelareno,25,7.0,6.288387446620696,"{'actual_k': 25, 'was_impossible': False}"
13672,Friddan,13601,10.0,8.326839211402397,"{'actual_k': 40, 'was_impossible': False}"
13673,KatsuraKatsy,227,10.0,7.95215064573694,"{'actual_k': 40, 'was_impossible': False}"
13674,shinigvmi,19363,8.0,8.332819481414377,"{'actual_k': 25, 'was_impossible': False}"
13675,phgmalion,3088,7.0,8.24890014157837,"{'actual_k': 5, 'was_impossible': False}"
13676,Elaclairee,47,5.0,8.014622534982532,"{'actual_k': 40, 'was_impossible': False}"
13677,Hota-chan,16201,7.0,6.451561807506363,"{'actual_k': 32, 'was_impossible': False}"
13678,OtakuBaz,7674,10.0,8.72710294389112,"{'actual_k': 40, 'was_impossible': False}"
13679,TNinja,33524,5.0,7.344960043609465,"{'actual_k': 9, 'was_impossible': False}"
13680,Sarcx,16498,9.0,8.789713093015708,"{'actual_k': 40, 'was_impossible': False}"
13681,Kuro99,25159,8.0,7.9109944650351505,"{'actual_k': 32, 'was_impossible': False}"
13682,Takala,6772,8.0,8.668480667128295,"{'actual_k': 34, 'was_impossible': False}"
13683,Phantasmagoria,932,8.0,7.466536520774216,"{'actual_k': 2, 'was_impossible': False}"
13684,Onyx,1015,8.0,7.25014864814657,"{'actual_k': 40, 'was_impossible': False}"
13685,rafi234,11061,8.0,8.871424967083035,"{'actual_k': 40, 'was_impossible': False}"
13686,PirateFizzle,21,6.0,4.042747257825804,"{'actual_k': 40, 'was_impossible': False}"
13687,aincrad17,5680,8.0,8.382304496130141,"{'actual_k': 40, 'was_impossible': False}"
13688,redalchemy,251,5.4,5.278109242361645,"{'actual_k': 18, 'was_impossible': False}"
13689,Ausemere,36124,4.0,4.838643392496542,"{'actual_k': 5, 'was_impossible': False}"
13690,karnagecake,8861,3.0,3.5937975364479833,"{'actual_k': 40, 'was_impossible': False}"
13691,PIT263,6896,6.0,6.915410946971228,"{'actual_k': 18, 'was_impossible': False}"
13692,OtakuBaz,15225,7.0,7.07819700201513,"{'actual_k': 40, 'was_impossible': False}"
13693,Appeltaart4laajf,644,7.0,6.802741143741955,"{'actual_k': 12, 'was_impossible': False}"
13694,CottonAlpaca,14813,1.2,5.127079349981728,"{'actual_k': 40, 'was_impossible': False}"
13695,pao123,17873,3.0,7.332730656850067,"{'actual_k': 2, 'was_impossible': False}"
13696,Wonderer,150,5.0,6.937816821396719,"{'actual_k': 40, 'was_impossible': False}"
13697,cianbratherton,21,4.8,4.0339460470616375,"{'actual_k': 40, 'was_impossible': False}"
13698,sebastianjorc,11371,4.0,4.631637012891865,"{'actual_k': 8, 'was_impossible': False}"
13699,Chippy11,134,7.0,6.875598605888444,"{'actual_k': 40, 'was_impossible': False}"
13700,yameeka,28825,0.8,4.340372405431731,"{'actual_k': 40, 'was_impossible': False}"
13701,Kami_yar0,20899,10.0,8.284108323093353,"{'actual_k': 35, 'was_impossible': False}"
13702,lednera,1292,8.0,5.613303524254618,"{'actual_k': 40, 'was_impossible': False}"
13703,shyguy,14227,1.2,6.031405466301891,"{'actual_k': 40, 'was_impossible': False}"
13704,aincrad17,25755,9.0,9.386742701509954,"{'actual_k': 2, 'was_impossible': False}"
13705,Loveless95,150,9.0,8.830875133262241,"{'actual_k': 40, 'was_impossible': False}"
13706,COpeter,5079,4.2,5.512582762160207,"{'actual_k': 28, 'was_impossible': False}"
13707,Wesley36,33253,8.0,9.197223845347073,"{'actual_k': 18, 'was_impossible': False}"
13708,bestpsychosean,4224,9.0,8.137903968289491,"{'actual_k': 40, 'was_impossible': False}"
13709,ANIMkka,29786,4.0,7.777946390664749,"{'actual_k': 40, 'was_impossible': False}"
13710,bigkfc2k8,1852,8.0,8.726085958273554,"{'actual_k': 16, 'was_impossible': False}"
13711,czerkill,6166,8.0,8.309441694100586,"{'actual_k': 33, 'was_impossible': False}"
13712,Kanoe-san,16706,7.0,7.4177819958082445,"{'actual_k': 40, 'was_impossible': False}"
13713,Knighty,2131,8.0,6.668789118448147,"{'actual_k': 40, 'was_impossible': False}"
13714,Animazia,4059,7.0,8.892642431901425,"{'actual_k': 40, 'was_impossible': False}"
13715,werelly,10020,10.0,9.396962077995207,"{'actual_k': 40, 'was_impossible': False}"
13716,ziomalos,5030,7.0,7.003836720747148,"{'actual_k': 40, 'was_impossible': False}"
13717,Takala,15197,9.0,8.476281679479769,"{'actual_k': 23, 'was_impossible': False}"
13718,michaelfranchise,1569,9.0,6.223470624878886,"{'actual_k': 12, 'was_impossible': False}"
13719,Hota-chan,690,9.0,6.507333455668078,"{'actual_k': 9, 'was_impossible': False}"
13720,Knighty,9790,9.0,6.955334679834421,"{'actual_k': 10, 'was_impossible': False}"
13721,-Axel-,449,6.0,8.011503163019535,"{'actual_k': 18, 'was_impossible': False}"
13722,Cloudiez,323,7.0,7.445468712791729,"{'actual_k': 40, 'was_impossible': False}"
13723,boro_sjp,9750,8.0,6.55276600967467,"{'actual_k': 33, 'was_impossible': False}"
13724,Hota-chan,1028,8.0,6.906522295456416,"{'actual_k': 2, 'was_impossible': False}"
13725,raduccio,3226,8.0,9.11573886777412,"{'actual_k': 10, 'was_impossible': False}"
13726,Minrae,853,8.0,8.20764302428194,"{'actual_k': 40, 'was_impossible': False}"
13727,Zeke25,1117,6.0,7.026423196560104,"{'actual_k': 40, 'was_impossible': False}"
13728,Noarlar,28999,9.0,8.902179389459139,"{'actual_k': 40, 'was_impossible': False}"
13729,wiseowl,1095,9.0,8.164212150223422,"{'actual_k': 8, 'was_impossible': False}"
13730,Onyx,189,8.0,6.173026924031051,"{'actual_k': 40, 'was_impossible': False}"
13731,jimbo1023,23121,1.2,2.9427662038548354,"{'actual_k': 8, 'was_impossible': False}"
13732,Dragon_Slayer_X,16518,2.8,6.519221123918501,"{'actual_k': 13, 'was_impossible': False}"
13733,Nakamura_Kumiko,10491,8.0,6.415885494793788,"{'actual_k': 29, 'was_impossible': False}"
13734,VanGreen,1559,7.0,6.942260519622526,"{'actual_k': 38, 'was_impossible': False}"
13735,corvuscora,34542,10.0,7.547313439810409,"{'actual_k': 26, 'was_impossible': False}"
13736,scuttlemouse,853,10.0,8.119955041885207,"{'actual_k': 40, 'was_impossible': False}"
13737,Shouichirou,32983,10.0,8.550429754778918,"{'actual_k': 16, 'was_impossible': False}"
13738,nanko2006,23321,9.0,9.477799227940926,"{'actual_k': 40, 'was_impossible': False}"
13739,Arakello,15097,4.0,3.8509981967692406,"{'actual_k': 1, 'was_impossible': False}"
13740,Fayt,853,6.0,8.781119268161572,"{'actual_k': 40, 'was_impossible': False}"
13741,Vanroy17,1050,7.0,5.665506952368664,"{'actual_k': 7, 'was_impossible': False}"
13742,sumikk0,3958,9.0,8.217351536475359,"{'actual_k': 40, 'was_impossible': False}"
13743,Lithik,5682,10.0,7.863014821449137,"{'actual_k': 40, 'was_impossible': False}"
13744,Lavuco,15451,10.0,9.18767609597004,"{'actual_k': 40, 'was_impossible': False}"
13745,Pururut-sama,11553,7.0,6.862054772615513,"{'actual_k': 31, 'was_impossible': False}"
13746,Tine_Melkal,30,9.0,8.362875157754214,"{'actual_k': 40, 'was_impossible': False}"
13747,Akila,9981,9.0,8.166914823748119,"{'actual_k': 20, 'was_impossible': False}"
13748,Azurien,3613,10.0,7.076842335478894,"{'actual_k': 9, 'was_impossible': False}"
13749,kingofkings,164,7.0,8.731615442221981,"{'actual_k': 40, 'was_impossible': False}"
13750,WhiteJohn,29803,8.0,8.467138110853554,"{'actual_k': 40, 'was_impossible': False}"
13751,kamijoan,11617,8.0,8.18974032295806,"{'actual_k': 40, 'was_impossible': False}"
13752,Zed_Astaroth,32979,6.0,5.95910584298881,"{'actual_k': 22, 'was_impossible': False}"
13753,ctrlkun,1237,7.0,7.009150079113888,"{'actual_k': 2, 'was_impossible': False}"
13754,Zefyr85,433,8.0,7.70806996546916,"{'actual_k': 40, 'was_impossible': False}"
13755,Pururut-sama,7472,8.0,7.6915394863179225,"{'actual_k': 18, 'was_impossible': False}"
13756,Croissant07,8525,9.0,8.827361479520723,"{'actual_k': 40, 'was_impossible': False}"
13757,Strohhutpiratin,27989,7.0,7.822997220508311,"{'actual_k': 40, 'was_impossible': False}"
13758,TheNamesReece,618,6.0,7.690190135879451,"{'actual_k': 7, 'was_impossible': False}"
13759,Arcadian_Legend,4059,9.0,8.524721299077171,"{'actual_k': 40, 'was_impossible': False}"
13760,TrickMirror,5680,7.0,7.554205100669872,"{'actual_k': 40, 'was_impossible': False}"
13761,Rogernarok,35815,7.0,5.474831947023766,"{'actual_k': 2, 'was_impossible': False}"
13762,magraun,1689,9.0,9.076209811538417,"{'actual_k': 40, 'was_impossible': False}"
13763,COpeter,2923,6.0,6.4921925224850074,"{'actual_k': 40, 'was_impossible': False}"
13764,Ammes,553,10.0,6.970528026290673,"{'actual_k': 17, 'was_impossible': False}"
13765,Yavimaya,22729,9.0,6.9250018690728234,"{'actual_k': 40, 'was_impossible': False}"
13766,odi,1735,2.4,2.467727384859696,"{'actual_k': 40, 'was_impossible': False}"
13767,WaHwA,31181,7.0,5.4753860104323655,"{'actual_k': 30, 'was_impossible': False}"
13768,xacthashtag,23581,6.0,5.578192531637748,"{'actual_k': 1, 'was_impossible': False}"
13769,Junjou9,8424,1.0,6.83300978627082,"{'actual_k': 40, 'was_impossible': False}"
13770,Pururut-sama,11703,6.0,5.604005016766854,"{'actual_k': 36, 'was_impossible': False}"
13771,kamijoan,25859,7.0,7.519279646909975,"{'actual_k': 10, 'was_impossible': False}"
13772,yameeka,10396,7.0,5.53760247562519,"{'actual_k': 40, 'was_impossible': False}"
13773,magraun,2034,10.0,8.972539413288757,"{'actual_k': 40, 'was_impossible': False}"
13774,zerop,16742,2.0,5.615654201689146,"{'actual_k': 40, 'was_impossible': False}"
13775,Ehmahixessehihem,32686,4.0,4.532897822554263,"{'actual_k': 35, 'was_impossible': False}"
13776,Capt_Bob,24873,1.0,2.4516793865965605,"{'actual_k': 18, 'was_impossible': False}"
13777,White-Witch,9253,10.0,10.0,"{'actual_k': 40, 'was_impossible': False}"
13778,xacthashtag,22225,5.0,4.9030633933347305,"{'actual_k': 6, 'was_impossible': False}"
13779,reira,24,7.0,8.389948447944425,"{'actual_k': 40, 'was_impossible': False}"
13780,Shouichirou,9863,9.0,7.2140300128419215,"{'actual_k': 35, 'was_impossible': False}"
13781,rolling_dayz,889,10.0,8.388638209481025,"{'actual_k': 40, 'was_impossible': False}"
13782,nekocink,32648,6.0,7.254754532724193,"{'actual_k': 23, 'was_impossible': False}"
13783,UnstableQuantum,20507,7.0,9.207017043208154,"{'actual_k': 40, 'was_impossible': False}"
13784,RnD,165,8.0,7.378545670132513,"{'actual_k': 32, 'was_impossible': False}"
13785,-Savante-,31964,8.0,8.556889839725278,"{'actual_k': 40, 'was_impossible': False}"
13786,yAoIfAn18,1640,10.0,8.501401989363098,"{'actual_k': 14, 'was_impossible': False}"
13787,yameeka,22199,5.0,4.537628002981855,"{'actual_k': 40, 'was_impossible': False}"
13788,shanoliu,15037,6.0,6.615736600002855,"{'actual_k': 34, 'was_impossible': False}"
13789,Shi_a,34392,6.0,4.284462586290344,"{'actual_k': 10, 'was_impossible': False}"
13790,OtakuBaz,28907,9.0,8.780812796847496,"{'actual_k': 40, 'was_impossible': False}"
13791,Kanoe-san,10271,8.0,7.979805528779929,"{'actual_k': 22, 'was_impossible': False}"
13792,Acperience,61,8.0,6.5324427717642415,"{'actual_k': 40, 'was_impossible': False}"
13793,Osama_ALsakkaf,31043,10.0,9.177563154568501,"{'actual_k': 40, 'was_impossible': False}"
13794,crockmez,11103,7.0,7.028622613979693,"{'actual_k': 2, 'was_impossible': False}"
13795,RoboleX,2034,7.0,7.193359953295809,"{'actual_k': 40, 'was_impossible': False}"
13796,-_RyLaN-_,30736,6.0,7.50553497151677,"{'actual_k': 19, 'was_impossible': False}"
13797,Mind_Riot,24625,6.0,6.785270900144976,"{'actual_k': 5, 'was_impossible': False}"
13798,Kaitox1412,10030,10.0,10.0,"{'actual_k': 40, 'was_impossible': False}"
13799,Cloudiez,11701,7.0,6.805100816905243,"{'actual_k': 31, 'was_impossible': False}"
13800,Shalzhatar,3782,6.0,7.601070119313259,"{'actual_k': 40, 'was_impossible': False}"
13801,Minrae,33203,7.0,7.27116289961058,"{'actual_k': 8, 'was_impossible': False}"
13802,Scuzzash,2104,10.0,8.203086985621066,"{'actual_k': 40, 'was_impossible': False}"
13803,XoBkA,10163,8.0,6.562897603864957,"{'actual_k': 40, 'was_impossible': False}"
13804,radu4,14719,9.0,6.927093276577404,"{'actual_k': 40, 'was_impossible': False}"
13805,xDaboi,264,8.0,8.778680121480448,"{'actual_k': 24, 'was_impossible': False}"
13806,Luica,541,5.0,7.234603416611057,"{'actual_k': 8, 'was_impossible': False}"
13807,Hota-chan,2236,9.0,8.024661142850922,"{'actual_k': 40, 'was_impossible': False}"
13808,NoyaChan,2889,9.0,6.977710087543182,"{'actual_k': 40, 'was_impossible': False}"
13809,BlizzRano,31859,8.0,7.340221787053357,"{'actual_k': 40, 'was_impossible': False}"
13810,xacthashtag,21033,5.0,5.2883060567033295,"{'actual_k': 29, 'was_impossible': False}"
13811,Ura,10294,7.0,6.180626329475961,"{'actual_k': 15, 'was_impossible': False}"
13812,reira,24277,9.0,9.28975366005739,"{'actual_k': 26, 'was_impossible': False}"
13813,AnotherWish,30016,6.0,5.2169168763336415,"{'actual_k': 20, 'was_impossible': False}"
13814,AisBarbs,34321,7.0,5.018331854195546,"{'actual_k': 10, 'was_impossible': False}"
13815,dante077,4985,10.0,9.608150050192691,"{'actual_k': 15, 'was_impossible': False}"
13816,TheFlowingStream,7785,9.0,8.026577008067735,"{'actual_k': 26, 'was_impossible': False}"
13817,Yavimaya,32648,1.0,5.476197927144491,"{'actual_k': 23, 'was_impossible': False}"
13818,Marlin_230,33502,9.0,8.414537266631635,"{'actual_k': 20, 'was_impossible': False}"
13819,Dragonist,1735,1.2,2.4274342426616977,"{'actual_k': 40, 'was_impossible': False}"
13820,acseraphin,5941,1.0,5.621705699115872,"{'actual_k': 13, 'was_impossible': False}"
13821,czerkill,23237,9.0,8.130932298101179,"{'actual_k': 11, 'was_impossible': False}"
13822,Nuunu,5114,9.0,8.987823110639994,"{'actual_k': 40, 'was_impossible': False}"
13823,Mor3ndo,189,7.0,6.521714336838261,"{'actual_k': 40, 'was_impossible': False}"
13824,szakulys,15225,9.0,8.10169211044142,"{'actual_k': 40, 'was_impossible': False}"
13825,DepressedTsukasa,4581,10.0,7.365128384276072,"{'actual_k': 22, 'was_impossible': False}"
13826,pablerasbsb,8424,8.0,6.895754530352598,"{'actual_k': 40, 'was_impossible': False}"
13827,Pastafaria,3652,7.0,7.150259976578272,"{'actual_k': 40, 'was_impossible': False}"
13828,mat3osz,8676,10.0,8.268633393293168,"{'actual_k': 40, 'was_impossible': False}"
