,uid,iid,r_ui,est,details
21095,Moon-Breaker,22319,7.0,8.399572030513443,{'was_impossible': False}
21096,TomatoCake,936,4.0,4.669238467942876,{'was_impossible': False}
21097,DragonKL26,14527,8.0,6.6652265588818,{'was_impossible': False}
21098,_P4NS1LUUU_,16870,7.0,8.769747133983431,{'was_impossible': False}
21099,lazera,44,8.0,9.794179754671083,{'was_impossible': False}
21100,corvuscora,29095,9.0,6.461502656006194,{'was_impossible': False}
21101,badr1dakir,11813,8.0,7.386313987130877,{'was_impossible': False}
21102,the12thdoctor,430,8.0,7.9788058114302,{'was_impossible': False}
21103,Cloudiez,20787,7.0,6.336946912108191,{'was_impossible': False}
21104,szakulys,133,8.0,7.331827299949912,{'was_impossible': False}
21105,Kyzix,777,4.0,6.60016666815286,{'was_impossible': False}
21106,GenerationMe,12115,9.0,8.764643228821848,{'was_impossible': False}
21107,lednera,22199,3.0,6.722180726813714,{'was_impossible': False}
21108,-Jhon-,28297,9.0,9.256418472461586,{'was_impossible': False}
21109,CottonAlpaca,14289,1.2,6.279638516425821,{'was_impossible': False}
21110,Ammes,441,4.0,6.638079041410743,{'was_impossible': False}
21111,Degurechaff_-,2251,6.0,8.778543217202351,{'was_impossible': False}
21112,justotakuthings2,3014,10.0,7.377888466959673,{'was_impossible': False}
21113,kachaldz,7785,8.0,7.442529533260741,{'was_impossible': False}
21114,TimmoL,7311,9.0,8.604136885895207,{'was_impossible': False}
21115,koreanwalker,980,1.2,3.581203754298257,{'was_impossible': False}
21116,Vanroy17,4975,7.0,7.4599584339470715,{'was_impossible': False}
21117,sansZero,11235,8.0,9.253295296352825,{'was_impossible': False}
21118,GlennQ,6682,4.0,5.9329751802689845,{'was_impossible': False}
21119,werelly,10568,10.0,9.27681603867259,{'was_impossible': False}
21120,Boethia,1942,7.0,6.580291269189881,{'was_impossible': False}
21121,RoadKam,431,10.0,9.20357808989857,{'was_impossible': False}
21122,Celestial_Spoink,16001,8.0,7.854932307123503,{'was_impossible': False}
21123,Stunnakun,7592,8.0,3.857524523141911,{'was_impossible': False}
21124,sumikk0,21681,6.0,7.669263715083321,{'was_impossible': False}
21125,AnotherWish,288,2.0,5.948683155591575,{'was_impossible': False}
21126,HerrRiz,33253,4.0,8.153879118707586,{'was_impossible': False}
21127,follybaby,5717,9.0,8.980917930414025,{'was_impossible': False}
21128,Diego3000,9253,8.0,8.528614617033217,{'was_impossible': False}
21129,Syaoran_Clone,6347,10.0,6.9017975954405335,{'was_impossible': False}
21130,pao123,2890,8.0,7.273369132014101,{'was_impossible': False}
21131,Degurechaff_-,31765,8.0,5.743467789204254,{'was_impossible': False}
21132,StupidAnimeGuy,79,8.0,6.167572562584359,{'was_impossible': False}
21133,OwO,18679,9.0,8.306892270048458,{'was_impossible': False}
21134,lucasrasini,154,10.0,8.074387610964168,{'was_impossible': False}
21135,Logic,6922,3.0,6.0993328942390415,{'was_impossible': False}
21136,dioshio,11741,8.0,8.124563045282706,{'was_impossible': False}
21137,Cloudiez,4224,10.0,6.625333254276961,{'was_impossible': False}
21138,ziomalos,3572,9.0,7.470170512887183,{'was_impossible': False}
21139,Moon-Breaker,6347,10.0,8.656180465005724,{'was_impossible': False}
21140,nanko2006,10490,9.0,8.35588641577371,{'was_impossible': False}
21141,aincrad17,30790,7.0,7.971992771170142,{'was_impossible': False}
21142,shanoliu,10851,6.0,5.62375320794037,{'was_impossible': False}
21143,sora-tan,1365,10.0,8.212443984365283,{'was_impossible': False}
21144,NemesisHQ,31798,9.0,6.97735632860756,{'was_impossible': False}
21145,RyuuNokaru,3702,8.0,7.640428368361697,{'was_impossible': False}
21146,mindex475,9981,4.2,6.976267451097045,{'was_impossible': False}
21147,ANIMkka,3358,10.0,7.61265602128756,{'was_impossible': False}
21148,DarkFireblaze28,21085,6.0,5.205141265119559,{'was_impossible': False}
21149,Shouichirou,21167,7.0,6.548356569765214,{'was_impossible': False}
21150,KKDW,7791,9.0,7.777920017266062,{'was_impossible': False}
21151,nia_94,6547,8.0,7.111017715174793,{'was_impossible': False}
21152,the12thdoctor,538,7.0,7.0171781137587255,{'was_impossible': False}
21153,Sesit,2476,9.0,6.119341765214763,{'was_impossible': False}
21154,werelly,8422,10.0,9.597196068741301,{'was_impossible': False}
21155,aincrad17,10379,10.0,8.402219858215217,{'was_impossible': False}
21156,Mimisor,28725,9.0,8.866328189893194,{'was_impossible': False}
21157,Shouichirou,11255,8.0,7.086940783225912,{'was_impossible': False}
21158,Typetool,527,1.4,9.051536435854487,{'was_impossible': False}
21159,KingdomLady,10800,10.0,9.14019039944275,{'was_impossible': False}
21160,Kyzix,7724,9.0,8.184100201279985,{'was_impossible': False}
21161,ctrlkun,73,4.0,5.983342391878275,{'was_impossible': False}
21162,Angelkappa,28297,10.0,7.416392791404908,{'was_impossible': False}
21163,Shouichirou,10588,10.0,7.664414032846012,{'was_impossible': False}
21164,karnagecake,1535,7.0,5.638357704730036,{'was_impossible': False}
21165,Tationax,2034,9.0,8.705968142208638,{'was_impossible': False}
21166,ThatItIs,389,7.0,10.0,{'was_impossible': False}
21167,Zannazain,6288,10.0,10.0,{'was_impossible': False}
21168,DepressedTsukasa,53,8.0,7.002852696636801,{'was_impossible': False}
21169,TrickMirror,23277,8.0,8.159184561663137,{'was_impossible': False}
21170,Freddeeeee,22729,8.0,6.033956586154477,{'was_impossible': False}
21171,Ehmahixessehihem,10020,6.0,5.598110776700366,{'was_impossible': False}
21172,TomatoCake,5909,3.0,4.468096886674109,{'was_impossible': False}
21173,Alabama,658,8.0,5.6721973368538885,{'was_impossible': False}
21174,Biglud,857,6.0,6.078851461250188,{'was_impossible': False}
21175,Wanyac,1562,9.0,6.065797036487936,{'was_impossible': False}
21176,eersen,740,9.0,5.75092329645174,{'was_impossible': False}
21177,Adamena,15117,7.0,8.536026694266438,{'was_impossible': False}
21178,Kuro99,17247,8.0,10.0,{'was_impossible': False}
21179,Mikael11,31181,9.0,8.576208339315803,{'was_impossible': False}
21180,badr1dakir,28297,8.0,8.21499533729935,{'was_impossible': False}
21181,EnkushIkari,6421,10.0,7.359060403172309,{'was_impossible': False}
21182,Angelkappa,25183,8.0,8.674165464357035,{'was_impossible': False}
21183,chichubaby,687,4.2,7.10582950399004,{'was_impossible': False}
21184,Dokke,11813,1.2,6.310006354574289,{'was_impossible': False}
21185,VR-Yan,32093,9.0,8.848125753506947,{'was_impossible': False}
21186,Aido21,934,9.0,8.435559433930756,{'was_impossible': False}
21187,LigerZero248,11703,10.0,8.849404193245006,{'was_impossible': False}
21188,Shouichirou,8675,8.0,8.229385274209793,{'was_impossible': False}
21189,naki,32983,8.0,8.352364642006103,{'was_impossible': False}
21190,Rogernarok,15133,2.0,4.912702659570941,{'was_impossible': False}
21191,Hota-chan,6444,6.0,7.223170958245086,{'was_impossible': False}
21192,Number_8,6802,9.0,8.557489768813936,{'was_impossible': False}
21193,akashiya67,32370,7.0,8.097927146697634,{'was_impossible': False}
21194,-INFERNO,1535,10.0,9.066043140008135,{'was_impossible': False}
21195,Clefairy_Nanashi,30015,9.0,8.261838621292785,{'was_impossible': False}
21196,Jakubajk,31704,8.0,8.082994069011017,{'was_impossible': False}
21197,EveNayuki,1,8.0,8.468383282828684,{'was_impossible': False}
21198,ComicalVoid,25157,10.0,7.914774676048047,{'was_impossible': False}
21199,CoyBoy,2002,10.0,10.0,{'was_impossible': False}
21200,curepassion,918,5.4,6.36737285681366,{'was_impossible': False}
21201,HangJarrel,153,7.0,7.4566680235642355,{'was_impossible': False}
21202,Kiro-Kirigaya,22199,9.0,8.486392525128545,{'was_impossible': False}
21203,RelentlessNite,28805,7.0,7.921830903043547,{'was_impossible': False}
21204,RoboleX,30641,7.0,6.879199206418185,{'was_impossible': False}
21205,Josh001,934,8.0,8.411359475226586,{'was_impossible': False}
21206,jimbo1023,21995,8.0,7.062694106756255,{'was_impossible': False}
21207,FyuriasNova,23847,9.0,9.378594084395347,{'was_impossible': False}
21208,phgmalion,885,7.0,5.912167957249596,{'was_impossible': False}
21209,Takala,9919,9.0,9.128252938332764,{'was_impossible': False}
21210,Dhark017,14741,7.0,7.601535629155321,{'was_impossible': False}
21211,boro_sjp,8086,8.0,9.101793663029119,{'was_impossible': False}
21212,scienta,31442,6.0,4.991317581762744,{'was_impossible': False}
21213,SisselMarston,101,8.0,5.453676569569308,{'was_impossible': False}
21214,ziomalos,514,7.0,7.497957095921603,{'was_impossible': False}
21215,Akila,1212,8.0,6.646015468112065,{'was_impossible': False}
21216,Hitomi_sama,22535,8.0,8.587403425380751,{'was_impossible': False}
21217,NemesisDawn,2251,9.0,10.0,{'was_impossible': False}
21218,pablerasbsb,8407,9.0,7.901508538452478,{'was_impossible': False}
21219,ziomalos,7867,6.0,7.016210417617366,{'was_impossible': False}
21220,Kuro99,8424,10.0,7.483601791817092,{'was_impossible': False}
21221,kintama,8769,1.6,6.7856229195441164,{'was_impossible': False}
21222,Xellos88,543,7.0,5.785596068827739,{'was_impossible': False}
21223,shouAdZ_MAL,30654,9.0,9.261452158381603,{'was_impossible': False}
21224,victorwendigo,12365,8.0,7.728768913457258,{'was_impossible': False}
21225,shanoliu,10721,0.8,6.72099694948116,{'was_impossible': False}
21226,Akila,1195,9.0,8.704547061960653,{'was_impossible': False}
21227,dioshio,440,9.0,3.516184207522894,{'was_impossible': False}
21228,Lyouts,9938,0.8,5.291363137159849,{'was_impossible': False}
21229,CottonAlpaca,5530,6.0,3.2467868192782054,{'was_impossible': False}
21230,Seera-fi,167,6.0,7.062432213837999,{'was_impossible': False}
21231,JLeeson,3588,5.4,7.041318153266017,{'was_impossible': False}
21232,sumikk0,7058,9.0,7.751764640676535,{'was_impossible': False}
21233,lerkurio,7311,10.0,9.8062796215103,{'was_impossible': False}
21234,Cloudiez,12437,7.0,6.127029086476794,{'was_impossible': False}
21235,kamijoan,28755,8.0,7.509365528789925,{'was_impossible': False}
21236,moimat,529,7.0,6.348563539052781,{'was_impossible': False}
21237,hampedahl,6203,9.0,7.6471908361417205,{'was_impossible': False}
21238,Anineou,325,9.0,8.238780145380296,{'was_impossible': False}
21239,czerkill,34618,9.0,9.502754016678976,{'was_impossible': False}
21240,Kyoteh,14199,7.0,6.6765933546450515,{'was_impossible': False}
21241,ardi00quanta,13161,4.8,7.211126815891579,{'was_impossible': False}
21242,Ausemere,35180,7.0,8.063912867427188,{'was_impossible': False}
21243,Z-Dante,30831,9.0,7.434414609136449,{'was_impossible': False}
21244,Tukuzuka,18393,8.0,6.807105754181098,{'was_impossible': False}
21245,AnotherWish,33506,7.0,6.724549409570582,{'was_impossible': False}
21246,NanoRyuusei,23847,8.0,8.773287963457935,{'was_impossible': False}
21247,Pastafaria,28819,6.0,5.177391354722172,{'was_impossible': False}
21248,Unshapenkris,7593,6.0,6.706345301588444,{'was_impossible': False}
21249,haibane2000,1689,10.0,8.825372086916197,{'was_impossible': False}
21250,Shunnsuke,16518,8.0,7.232239985048,{'was_impossible': False}
21251,haisuT,10495,8.0,7.16627748992688,{'was_impossible': False}
21252,Darth_Lede,1956,7.0,5.833368648301662,{'was_impossible': False}
21253,Shadowless-Ever,4752,8.0,7.646001165844071,{'was_impossible': False}
21254,G_Alex,464,6.0,6.6237861717674384,{'was_impossible': False}
21255,Knighty,3174,8.0,5.743283572295997,{'was_impossible': False}
21256,Rosencruez,16668,8.0,7.290560429688333,{'was_impossible': False}
21257,john_silvermoon,2923,0.4,5.450931431467834,{'was_impossible': False}
21258,VanGreen,17265,7.0,6.625714063854177,{'was_impossible': False}
21259,Terrorking,33988,5.0,7.585728960051651,{'was_impossible': False}
21260,Wonderer,855,7.0,7.154877168498533,{'was_impossible': False}
21261,NaturalPhenomena,5081,1.4,7.161542972087659,{'was_impossible': False}
21262,edogardo,31646,9.0,6.88628261123209,{'was_impossible': False}
21263,Karyna,63,5.0,8.504154381565543,{'was_impossible': False}
21264,Number_8,5081,9.0,10.0,{'was_impossible': False}
21265,Adamena,31933,6.0,8.083542125953565,{'was_impossible': False}
21266,hitarichan,20,7.0,7.725976685801393,{'was_impossible': False}
21267,MisDiagnosed,11597,9.0,8.919601891226124,{'was_impossible': False}
21268,Anineou,6166,9.0,8.518769219126352,{'was_impossible': False}
21269,cabemaru,9756,10.0,9.136262874905988,{'was_impossible': False}
21270,Degurechaff_-,20847,7.0,6.863280131424817,{'was_impossible': False}
21271,tabitha15,15037,8.0,7.565042500150843,{'was_impossible': False}
21272,xacthashtag,31757,8.0,7.806433591711663,{'was_impossible': False}
21273,Tilly-Frilly,269,10.0,7.278451649765666,{'was_impossible': False}
21274,Kohtachi,5114,3.2,9.345659635103889,{'was_impossible': False}
21275,iKnowAlvaro,28121,9.0,7.617780585531696,{'was_impossible': False}
21276,Yakuhl,13367,7.0,5.856992558867802,{'was_impossible': False}
21277,Clefairy_Nanashi,6958,7.0,6.6980871449728205,{'was_impossible': False}
21278,Vla,4382,9.0,7.423196757707871,{'was_impossible': False}
21279,koreanwalker,1688,1.0,2.8865822831267365,{'was_impossible': False}
21280,PuppGod,23847,8.0,8.402706004955085,{'was_impossible': False}
21281,Ammes,3057,7.0,6.897660358685908,{'was_impossible': False}
21282,sparc,12471,6.0,4.526924458102762,{'was_impossible': False}
21283,Junjou9,15323,9.0,7.558437588828386,{'was_impossible': False}
21284,iamnobody321,13125,2.4,6.3098192822612935,{'was_impossible': False}
21285,NeoSpectre,21039,8.0,7.493398603529306,{'was_impossible': False}
21286,daimonass,16241,8.0,6.652730885284268,{'was_impossible': False}
21287,xacthashtag,35839,3.6,6.686020572247143,{'was_impossible': False}
21288,Josay,23333,0.8,4.16775202628209,{'was_impossible': False}
21289,Silverphox13,448,6.0,7.114861707083229,{'was_impossible': False}
21290,Lavuco,4214,9.0,9.297484219244675,{'was_impossible': False}
21291,Terrorking,5060,1.2,6.185558720577897,{'was_impossible': False}
21292,shamanmiyo,11633,10.0,7.822577557235087,{'was_impossible': False}
21293,AnotherWish,7044,7.0,7.139117476034271,{'was_impossible': False}
21294,royalripper,1535,1.8,9.246589608581985,{'was_impossible': False}
21295,ERO181,6033,6.0,5.10678274756636,{'was_impossible': False}
21296,Phlanel,23281,8.0,6.505923313603299,{'was_impossible': False}
21297,faatee,21995,8.0,6.690971112160322,{'was_impossible': False}
21298,Duer,10495,9.0,7.0072402493475705,{'was_impossible': False}
21299,Rowan93,20973,7.0,4.3614118991611805,{'was_impossible': False}
21300,xitsmallpie,4224,8.0,8.642494020058365,{'was_impossible': False}
21301,Arshya,23289,9.0,10.0,{'was_impossible': False}
21302,Techniik,13357,10.0,9.88618919499143,{'was_impossible': False}
21303,Wonderer,1836,9.0,6.820874142586315,{'was_impossible': False}
21304,arayuki,6347,9.0,7.819820328448669,{'was_impossible': False}
21305,Disappointment,10897,6.0,6.087999932875892,{'was_impossible': False}
21306,Shouichirou,1048,6.0,6.416893512315825,{'was_impossible': False}
21307,ctrlkun,514,7.0,7.05373590711007,{'was_impossible': False}
21308,Jakubajk,31757,10.0,8.906544128341636,{'was_impossible': False}
21309,Mind_Riot,14515,1.0,6.48698771260393,{'was_impossible': False}
21310,Naktigone,7193,10.0,8.130207843773775,{'was_impossible': False}
21311,MitchellMi,33377,0.4,4.48359264055527,{'was_impossible': False}
21312,-Axel-,893,7.0,6.725819682714459,{'was_impossible': False}
21313,Shun,136,8.0,6.603838654522344,{'was_impossible': False}
21314,nicnac,59,7.0,6.907511923070121,{'was_impossible': False}
21315,EveNayuki,9989,10.0,8.048792614724945,{'was_impossible': False}
21316,MasterOfElements,9734,9.0,8.204569785139933,{'was_impossible': False}
21317,ArdWar,31043,10.0,7.602759349697,{'was_impossible': False}
21318,NaturalPhenomena,21,1.2,4.082485467995988,{'was_impossible': False}
21319,Morakillo,28819,4.0,7.133061478468817,{'was_impossible': False}
21320,AnotherWish,2826,4.0,6.6964136077725005,{'was_impossible': False}
21321,nanko2006,17887,8.0,8.691973593775897,{'was_impossible': False}
21322,AnaElisse,11013,8.0,7.998962681925912,{'was_impossible': False}
21323,zipyto,5220,10.0,6.813727839918944,{'was_impossible': False}
21324,akieL031,11553,9.0,8.720281110489937,{'was_impossible': False}
21325,daimonass,28907,2.8,6.800164642810335,{'was_impossible': False}
21326,Farhana_Luba,5365,9.0,7.706169374719664,{'was_impossible': False}
21327,OnurbdonO,5526,7.0,7.604064341216772,{'was_impossible': False}
21328,KingdomLady,14289,9.0,6.6194305202378745,{'was_impossible': False}
21329,Xytriz,31559,9.0,6.950022762080397,{'was_impossible': False}
21330,Paolo_58,97,6.0,8.821434912518656,{'was_impossible': False}
21331,-Belatriz-,7054,8.0,8.086211427348452,{'was_impossible': False}
21332,-Savante-,31704,10.0,8.571538616723206,{'was_impossible': False}
21333,Lord0Link,3323,9.0,7.89605446999217,{'was_impossible': False}
21334,Kanoe-san,71,7.0,6.699845706328446,{'was_impossible': False}
21335,Mind_Riot,16774,10.0,7.283597537769165,{'was_impossible': False}
21336,Fire__Phoenix,32668,9.0,8.253829528295029,{'was_impossible': False}
21337,aincrad17,25781,8.0,8.3947394223382,{'was_impossible': False}
21338,Kuro99,9308,9.0,7.755887292043085,{'was_impossible': False}
21339,rikininetysix,34034,5.4,8.203500205562547,{'was_impossible': False}
21340,Nibji,181,10.0,7.681788313708098,{'was_impossible': False}
21341,Marshall_Law,1313,9.0,6.640443355481865,{'was_impossible': False}
21342,Soniambrk,1575,9.0,9.292569067496512,{'was_impossible': False}
21343,Yoku,2966,9.0,5.647257362438513,{'was_impossible': False}
21344,Franku,32380,8.0,8.408525786292241,{'was_impossible': False}
21345,Lord0Link,1559,9.0,8.831957274806092,{'was_impossible': False}
21346,broodo,1297,6.0,6.543015162830527,{'was_impossible': False}
21347,Shouichirou,33003,7.0,7.337743325671503,{'was_impossible': False}
21348,ranmaSA,5039,9.0,8.337537485327319,{'was_impossible': False}
21349,Castowo,16904,8.0,8.702208273801027,{'was_impossible': False}
21350,Lopkir,17549,9.0,8.588317746609194,{'was_impossible': False}
21351,the12thdoctor,985,8.0,7.961005188854647,{'was_impossible': False}
21352,Darkani,6151,8.0,7.538417666154717,{'was_impossible': False}
21353,Kaitox1412,384,9.0,9.395503579849398,{'was_impossible': False}
21354,xitsmallpie,2034,8.0,8.155650452401993,{'was_impossible': False}
21355,the12thdoctor,5300,8.0,7.940364185429755,{'was_impossible': False}
21356,Luica,10197,7.0,7.648229109207797,{'was_impossible': False}
21357,46C,10278,7.0,6.310341681368029,{'was_impossible': False}
21358,wiseowl,411,7.0,7.650927687006813,{'was_impossible': False}
21359,PIT263,16524,7.0,7.423062618661328,{'was_impossible': False}
21360,lednera,93,7.0,7.241092126339619,{'was_impossible': False}
21361,Usui-Nero,7088,9.0,7.685820421341019,{'was_impossible': False}
21362,Seera-fi,6030,10.0,7.111382834449236,{'was_impossible': False}
21363,Muga,5680,7.0,6.521968553532789,{'was_impossible': False}
21364,gait_man,10893,7.0,5.517379086925967,{'was_impossible': False}
21365,Tine_Melkal,34618,7.0,6.206947594714123,{'was_impossible': False}
21366,Paolo_58,12293,6.0,7.976632716150767,{'was_impossible': False}
21367,sansZero,31163,7.0,6.55740693488624,{'was_impossible': False}
21368,Ziva,5114,5.4,7.646840081491125,{'was_impossible': False}
21369,AisBarbs,23317,7.0,6.8507489466040274,{'was_impossible': False}
21370,ComicalVoid,19429,6.0,7.142698561388954,{'was_impossible': False}
21371,Timotahh,243,6.0,6.591418583167077,{'was_impossible': False}
21372,NanoRyuusei,330,8.0,6.263966009664334,{'was_impossible': False}
21373,edogardo,5081,8.0,7.793442758090222,{'was_impossible': False}
21374,VanGreen,22789,7.0,8.10804225474003,{'was_impossible': False}
21375,ArdWar,2167,8.0,7.940349867060225,{'was_impossible': False}
21376,MackB1750,59,5.0,7.396237686967064,{'was_impossible': False}
21377,xXsim00Xx,6637,7.0,7.525186999472356,{'was_impossible': False}
21378,mat3osz,2593,10.0,9.220793756540921,{'was_impossible': False}
21379,Celestial_Spoink,30705,7.0,6.260217671768924,{'was_impossible': False}
21380,daN-_zO,880,10.0,6.9701033342052074,{'was_impossible': False}
21381,nia_94,1498,5.0,6.12243464851469,{'was_impossible': False}
21382,boro_sjp,13161,6.0,7.201895949192712,{'was_impossible': False}
21383,mishameph,343,5.0,6.1264303642300355,{'was_impossible': False}
21384,Arshya,22535,8.0,8.82968220504727,{'was_impossible': False}
21385,howstrange10,241,7.0,4.625708032667873,{'was_impossible': False}
21386,Iandaar,1519,8.0,9.448598075986771,{'was_impossible': False}
21387,nanko2006,3089,8.0,8.822418873123615,{'was_impossible': False}
21388,Stunnakun,3712,5.0,5.099594005959074,{'was_impossible': False}
21389,Arahnid,249,2.4,6.425812459044936,{'was_impossible': False}
21390,Ura,9760,9.0,7.15451957464201,{'was_impossible': False}
21391,kamijoan,22961,9.0,8.388048339476041,{'was_impossible': False}
21392,14394,5781,9.0,7.896247598851923,{'was_impossible': False}
21393,Hitomi_sama,5300,10.0,7.9550341552388995,{'was_impossible': False}
21394,ziomalos,20853,7.0,7.328102535059191,{'was_impossible': False}
21395,ziomalos,16049,8.0,7.862312787986493,{'was_impossible': False}
21396,XeroDivide,3470,7.0,6.41977154395682,{'was_impossible': False}
21397,Dragon_Slayer_X,10447,4.0,6.272864216321824,{'was_impossible': False}
21398,Wonderer,873,6.0,6.671132738204284,{'was_impossible': False}
21399,Arshya,16592,7.0,8.42420607069563,{'was_impossible': False}
21400,akashiya67,1482,9.0,9.343549739117394,{'was_impossible': False}
21401,sarie_sky,32182,9.0,8.20857241436232,{'was_impossible': False}
21402,-Belatriz-,1690,8.0,8.168076618200253,{'was_impossible': False}
21403,Osama_ALsakkaf,32182,9.0,7.706322070635381,{'was_impossible': False}
21404,jimbo1023,5341,9.0,6.945964578415731,{'was_impossible': False}
21405,Lyouts,11577,9.0,7.83489044987924,{'was_impossible': False}
21406,Rogerli10,44,10.0,9.28985712416643,{'was_impossible': False}
21407,godT,1117,10.0,9.721319861501772,{'was_impossible': False}
21408,taurenmale,1889,10.0,10.0,{'was_impossible': False}
21409,Minrae,9656,7.0,6.311322683618712,{'was_impossible': False}
21410,xacthashtag,27829,6.0,5.7714195272724425,{'was_impossible': False}
21411,-weilyem-,120,9.0,8.242789516440975,{'was_impossible': False}
21412,HangJarrel,6479,6.0,6.56397166428377,{'was_impossible': False}
21413,Kathy_chan,13469,9.0,9.076231674322301,{'was_impossible': False}
21414,DarksideLawliet,18857,8.0,6.3204131659284,{'was_impossible': False}
21415,Carreen,10155,0.8,6.945674352867863,{'was_impossible': False}
21416,xitsmallpie,14353,8.0,7.915769070158453,{'was_impossible': False}
21417,allyegra,30825,9.0,7.061055473638479,{'was_impossible': False}
21418,Akila,9513,9.0,8.76907641476585,{'was_impossible': False}
21419,MUJ97,28623,7.0,6.55460254636051,{'was_impossible': False}
21420,laddy87,11179,9.0,9.409466451836218,{'was_impossible': False}
21421,Pierek,25389,7.0,6.224664750527619,{'was_impossible': False}
21422,Aranel1500,31043,9.0,8.481963483980456,{'was_impossible': False}
21423,OtakuHipster,25,7.0,6.988972503690294,{'was_impossible': False}
21424,RoadKam,1691,7.0,8.296248755720466,{'was_impossible': False}
21425,Mind_Riot,16668,5.0,5.756284419857237,{'was_impossible': False}
21426,Achight,10800,9.0,8.01273683783052,{'was_impossible': False}
21427,odi,1094,2.8,4.085799512809103,{'was_impossible': False}
21428,Viendo,121,10.0,7.196866634211498,{'was_impossible': False}
21429,Aelphais,19221,10.0,8.403604240000178,{'was_impossible': False}
21430,ZombyOfNight,10521,7.0,7.719412149000041,{'was_impossible': False}
21431,fGnome,15911,9.0,8.392322648402141,{'was_impossible': False}
21432,AnotherWish,32281,10.0,9.590785598901286,{'was_impossible': False}
21433,Botanchan,24459,10.0,8.505790079934732,{'was_impossible': False}
21434,sebastianjorc,1029,6.0,3.997466103319724,{'was_impossible': False}
21435,Arakello,269,5.0,3.5418571263938743,{'was_impossible': False}
21436,XoBkA,9724,8.0,7.870341936061258,{'was_impossible': False}
21437,aincrad17,936,7.0,7.569324881020825,{'was_impossible': False}
21438,Shunnsuke,3228,8.0,8.36595756323964,{'was_impossible': False}
21439,Shun,137,8.0,7.35202967766935,{'was_impossible': False}
21440,victorwendigo,268,8.0,6.140196221354318,{'was_impossible': False}
21441,SoulEater29,6675,10.0,7.541300821845052,{'was_impossible': False}
21442,Aabo0,4565,10.0,8.725924407994839,{'was_impossible': False}
21443,rikininetysix,30375,3.6,8.150172513696146,{'was_impossible': False}
21444,Z-Dante,19815,10.0,8.215710804514515,{'was_impossible': False}
21445,wouahho,357,8.0,5.530246020535626,{'was_impossible': False}
21446,Hota-chan,1445,7.0,6.322022099709899,{'was_impossible': False}
21447,Shouichirou,2985,6.0,8.6498289271962,{'was_impossible': False}
21448,Alabama,135,7.0,7.9862439238558345,{'was_impossible': False}
21449,S-52,44,6.0,7.9537667333080595,{'was_impossible': False}
21450,chrisedmonds,6288,5.0,6.912820045755888,{'was_impossible': False}
21451,zakhan,3048,7.0,7.078355370229362,{'was_impossible': False}
21452,xacthashtag,793,7.0,6.578625168231278,{'was_impossible': False}
21453,Enjeru,688,9.0,7.7741229699883165,{'was_impossible': False}
21454,Ammes,6880,9.0,5.897110720741245,{'was_impossible': False}
21455,FrancisUnderwood,18245,8.0,5.9888575752469055,{'was_impossible': False}
21456,TrickMirror,2924,9.0,7.857548140702628,{'was_impossible': False}
21457,LadyTomoyo,6234,6.0,6.619137743834136,{'was_impossible': False}
21458,aniloratka,47,8.0,7.430107514705709,{'was_impossible': False}
21459,GasteLLo,7647,7.0,4.956401415919082,{'was_impossible': False}
21460,NemesisDawn,2025,8.0,9.140676242958033,{'was_impossible': False}
21461,Rosencruez,20555,6.0,6.404261397656581,{'was_impossible': False}
21462,And24,30,8.0,9.123567932222661,{'was_impossible': False}
21463,Relama,17265,8.0,6.413620379950148,{'was_impossible': False}
21464,lkaser,24833,9.0,7.495478582349962,{'was_impossible': False}
21465,jimbo1023,4209,1.2,4.940592687764606,{'was_impossible': False}
21466,reira,20033,7.0,7.832236609902592,{'was_impossible': False}
21467,sothoth,7311,6.0,7.3400374235389485,{'was_impossible': False}
21468,Hota-chan,15315,7.0,7.409777035763903,{'was_impossible': False}
21469,Koenie,33674,7.0,7.602839576703836,{'was_impossible': False}
21470,EvilCarol,1195,6.0,7.585456762075556,{'was_impossible': False}
21471,Rosencruez,3702,10.0,8.18613855131485,{'was_impossible': False}
21472,shanoliu,34964,5.0,6.323305945361571,{'was_impossible': False}
21473,Ura,13161,6.0,5.9083477233786335,{'was_impossible': False}
21474,Hawka88,31704,6.0,7.91667318828087,{'was_impossible': False}
21475,Marcusss,467,10.0,7.995071853887131,{'was_impossible': False}
21476,Paradigme,30831,9.0,8.370452022015552,{'was_impossible': False}
21477,xacthashtag,94,6.0,6.174603672985354,{'was_impossible': False}
21478,LeonoraLibra,1829,6.0,4.508607562398169,{'was_impossible': False}
21479,Dokke,2026,1.0,4.643054754005051,{'was_impossible': False}
21480,lednera,25183,3.0,6.014111492927985,{'was_impossible': False}
21481,BakaYuki,3613,8.0,8.392566695074002,{'was_impossible': False}
21482,Cloudiez,31771,1.2,6.950183400863679,{'was_impossible': False}
21483,dtitov,3407,0.8,5.196686693206837,{'was_impossible': False}
21484,cabemaru,530,5.0,4.802596336135702,{'was_impossible': False}
21485,ChaosXen,8675,7.0,8.315405863631494,{'was_impossible': False}
21486,Rosencruez,30,7.0,7.207261351655084,{'was_impossible': False}
21487,Annnnnt,10321,7.0,6.825805946503078,{'was_impossible': False}
21488,shanoliu,6880,6.0,4.578019769435163,{'was_impossible': False}
21489,kaczy,10719,5.0,7.424523655350062,{'was_impossible': False}
21490,Luica,11179,7.0,8.286852619800321,{'was_impossible': False}
