,uid,iid,r_ui,est,details
15095,MysticMimi,849,7.0,8.239380091646982,"{'actual_k': 40, 'was_impossible': False}"
15096,LukasRTS1910,270,9.0,7.984257679938466,"{'actual_k': 40, 'was_impossible': False}"
15097,koreanwalker,4415,4.0,6.32377922746857,"{'actual_k': 14, 'was_impossible': False}"
15098,mindex475,223,10.0,8.35501681576792,"{'actual_k': 40, 'was_impossible': False}"
15099,Mikael11,33685,7.0,7.117172767792511,"{'actual_k': 0, 'was_impossible': False}"
15100,crockmez,19759,6.0,7.307125261546746,"{'actual_k': 10, 'was_impossible': False}"
15101,moimat,6030,7.0,7.226066874094312,"{'actual_k': 29, 'was_impossible': False}"
15102,Clefairy_Nanashi,30795,7.0,6.709584767838258,"{'actual_k': 13, 'was_impossible': False}"
15103,Luica,20541,7.0,7.717500755579656,"{'actual_k': 28, 'was_impossible': False}"
15104,dgnshtr,5680,8.0,7.357182535832543,"{'actual_k': 40, 'was_impossible': False}"
15105,LigerZero248,21339,10.0,9.828271386868044,"{'actual_k': 14, 'was_impossible': False}"
15106,reira,31914,7.0,6.860424869703646,"{'actual_k': 18, 'was_impossible': False}"
15107,XiferVP,7590,7.0,6.727585280186722,"{'actual_k': 33, 'was_impossible': False}"
15108,cutepup,2251,8.0,7.691747005248585,"{'actual_k': 40, 'was_impossible': False}"
15109,KenpachiNoPein,48,7.0,6.560510160969965,"{'actual_k': 40, 'was_impossible': False}"
15110,Takala,32023,8.0,6.711238997492745,"{'actual_k': 13, 'was_impossible': False}"
15111,XeroDivide,28677,7.0,6.292391299825375,"{'actual_k': 40, 'was_impossible': False}"
15112,shanoliu,5205,9.0,8.26516911389939,"{'actual_k': 39, 'was_impossible': False}"
15113,Aabo0,917,7.0,7.383176563675672,"{'actual_k': 4, 'was_impossible': False}"
15114,Arshya,22101,7.0,8.42034751114868,"{'actual_k': 18, 'was_impossible': False}"
15115,swanqueenlove,11227,8.0,7.191055918165513,"{'actual_k': 0, 'was_impossible': False}"
15116,TheFlowingStream,22537,7.0,7.0670581782955,"{'actual_k': 13, 'was_impossible': False}"
15117,dtitov,30,6.0,7.282035506421302,"{'actual_k': 40, 'was_impossible': False}"
15118,pure_cure,4725,6.0,6.985296425032644,"{'actual_k': 40, 'was_impossible': False}"
15119,UKCurari,1887,2.0,7.42338879199886,"{'actual_k': 40, 'was_impossible': False}"
15120,Hellghoblin,20,9.0,8.597935717774385,"{'actual_k': 40, 'was_impossible': False}"
15121,naki,27899,8.0,7.720455958422578,"{'actual_k': 40, 'was_impossible': False}"
15122,Melita_H,27,7.0,6.482329329544623,"{'actual_k': 37, 'was_impossible': False}"
15123,Terad_Versilius,3174,5.0,7.654002613126461,"{'actual_k': 9, 'was_impossible': False}"
15124,Kestrelkes,4224,8.0,8.673647798570324,"{'actual_k': 40, 'was_impossible': False}"
15125,fGnome,2520,8.0,7.354347017760641,"{'actual_k': 8, 'was_impossible': False}"
15126,Ura,4224,9.0,7.868628914942481,"{'actual_k': 40, 'was_impossible': False}"
15127,CoyBoy,10578,7.0,8.998021949841867,"{'actual_k': 30, 'was_impossible': False}"
15128,ASK-RECEIVE,2251,6.0,8.574077753210402,"{'actual_k': 40, 'was_impossible': False}"
15129,Ammes,18495,7.0,6.534459537867969,"{'actual_k': 16, 'was_impossible': False}"
15130,Aelphais,226,9.0,8.530091057575987,"{'actual_k': 40, 'was_impossible': False}"
15131,shamanmiyo,21327,8.0,7.666355859997741,"{'actual_k': 29, 'was_impossible': False}"
15132,DarkFireblaze28,7674,9.0,7.737836579652461,"{'actual_k': 40, 'was_impossible': False}"
15133,TrickMirror,7748,10.0,6.529210004156299,"{'actual_k': 12, 'was_impossible': False}"
15134,Vanroy17,25183,9.0,8.53873236728968,"{'actual_k': 31, 'was_impossible': False}"
15135,EnkushIkari,10087,10.0,8.859312817223275,"{'actual_k': 40, 'was_impossible': False}"
15136,LittleHat,9202,7.0,7.659776976609231,"{'actual_k': 8, 'was_impossible': False}"
15137,RaZhar,11319,6.0,5.573706806666913,"{'actual_k': 40, 'was_impossible': False}"
15138,VR-Yan,9756,9.0,9.141996241166343,"{'actual_k': 40, 'was_impossible': False}"
15139,naki,7669,8.0,7.496754221707592,"{'actual_k': 6, 'was_impossible': False}"
15140,TKHilton,1698,9.0,8.487659569877751,"{'actual_k': 40, 'was_impossible': False}"
15141,AFilthyWeeb,22789,9.0,8.813710540930044,"{'actual_k': 40, 'was_impossible': False}"
15142,Number_8,6884,7.0,8.014626631440441,"{'actual_k': 20, 'was_impossible': False}"
15143,Franku,777,8.0,8.81978884627355,"{'actual_k': 40, 'was_impossible': False}"
15144,ASK-RECEIVE,6707,4.0,6.77846907622572,"{'actual_k': 40, 'was_impossible': False}"
15145,-Sato-,12317,10.0,8.109060525344384,"{'actual_k': 26, 'was_impossible': False}"
15146,nanko2006,18247,9.0,8.396726361160615,"{'actual_k': 40, 'was_impossible': False}"
15147,Logic,30363,4.0,4.290951912618606,"{'actual_k': 14, 'was_impossible': False}"
15148,Typetool,226,9.0,9.493820925148016,"{'actual_k': 40, 'was_impossible': False}"
15149,Marshall_Law,10379,7.0,8.579663529612262,"{'actual_k': 40, 'was_impossible': False}"
15150,bakaneko3115,825,5.0,8.0128144314169,"{'actual_k': 6, 'was_impossible': False}"
15151,Jakubajk,33377,6.0,5.27194044405507,"{'actual_k': 8, 'was_impossible': False}"
15152,Zannazain,2144,10.0,9.418549883362767,"{'actual_k': 40, 'was_impossible': False}"
15153,xacthashtag,14045,5.0,4.977516944589235,"{'actual_k': 6, 'was_impossible': False}"
15154,14394,3358,8.0,8.045233068565325,"{'actual_k': 23, 'was_impossible': False}"
15155,Nishi_Chan,14513,10.0,9.077012714575611,"{'actual_k': 40, 'was_impossible': False}"
15156,rafi234,606,7.0,5.131423989709767,"{'actual_k': 1, 'was_impossible': False}"
15157,pariswriter,507,10.0,8.297526497690706,"{'actual_k': 14, 'was_impossible': False}"
15158,aleigh,24439,8.0,7.245992481377738,"{'actual_k': 38, 'was_impossible': False}"
15159,marammaram,30276,10.0,8.856297522357641,"{'actual_k': 40, 'was_impossible': False}"
15160,Bima18,44,9.0,9.385163813003961,"{'actual_k': 5, 'was_impossible': False}"
15161,Ishin,3616,6.0,7.395180701736724,"{'actual_k': 14, 'was_impossible': False}"
15162,Capt_Bob,223,7.0,6.578343865537194,"{'actual_k': 40, 'was_impossible': False}"
15163,lightofzeref,2251,7.0,7.752464388801293,"{'actual_k': 40, 'was_impossible': False}"
15164,dryft,2001,9.0,8.445391050086855,"{'actual_k': 40, 'was_impossible': False}"
15165,BEWITCHING,1840,6.0,6.311074525892413,"{'actual_k': 40, 'was_impossible': False}"
15166,broodo,33041,6.0,6.0389803434954095,"{'actual_k': 5, 'was_impossible': False}"
15167,LigerZero248,10447,10.0,8.969576749783748,"{'actual_k': 21, 'was_impossible': False}"
15168,Hotline,2167,8.0,8.798701070301911,"{'actual_k': 40, 'was_impossible': False}"
15169,lkaser,28623,6.0,7.703763886535143,"{'actual_k': 40, 'was_impossible': False}"
15170,angelei28,4811,10.0,9.483766842417438,"{'actual_k': 6, 'was_impossible': False}"
15171,nanko2006,4565,10.0,10.0,"{'actual_k': 20, 'was_impossible': False}"
15172,Marshall_Law,877,10.0,8.329667863729771,"{'actual_k': 40, 'was_impossible': False}"
15173,Unmarcel,22319,5.0,6.825891507188118,"{'actual_k': 40, 'was_impossible': False}"
15174,Pururut-sama,17389,9.0,7.622795117528895,"{'actual_k': 12, 'was_impossible': False}"
15175,hazte,853,7.0,8.1739374548135,"{'actual_k': 40, 'was_impossible': False}"
15176,pure_cure,10721,2.0,7.386827032917986,"{'actual_k': 38, 'was_impossible': False}"
15177,Funni_Yamato,166,9.0,7.952619749652691,"{'actual_k': 32, 'was_impossible': False}"
15178,bigkfc2k8,235,9.0,9.134984624298767,"{'actual_k': 40, 'was_impossible': False}"
15179,daN-_zO,443,9.0,7.567334261354034,"{'actual_k': 21, 'was_impossible': False}"
15180,Canari,3574,8.0,7.6563384786296735,"{'actual_k': 7, 'was_impossible': False}"
15181,LigerZero248,873,10.0,9.522297588999242,"{'actual_k': 26, 'was_impossible': False}"
15182,naki,10162,7.0,8.453588667310987,"{'actual_k': 40, 'was_impossible': False}"
15183,Hota-chan,1050,6.0,4.674667367704102,"{'actual_k': 7, 'was_impossible': False}"
15184,TryhardCat,31559,7.0,6.613136264163394,"{'actual_k': 24, 'was_impossible': False}"
15185,m718340,31163,8.0,6.77996418021063,"{'actual_k': 36, 'was_impossible': False}"
15186,Aelphais,343,7.0,7.92921909319664,"{'actual_k': 18, 'was_impossible': False}"
15187,lednera,28927,7.0,6.467101972775567,"{'actual_k': 40, 'was_impossible': False}"
15188,BlizzRano,1526,8.0,7.02265388885544,"{'actual_k': 23, 'was_impossible': False}"
15189,rafi234,12893,8.0,7.8361678264481975,"{'actual_k': 18, 'was_impossible': False}"
15190,reira,11757,8.0,8.686128249440088,"{'actual_k': 40, 'was_impossible': False}"
15191,Char-Chan,10711,7.0,7.404778655034813,"{'actual_k': 30, 'was_impossible': False}"
15192,ricebash,2236,8.0,8.917372016310848,"{'actual_k': 40, 'was_impossible': False}"
15193,Tsundora,527,7.0,4.538635780483105,"{'actual_k': 40, 'was_impossible': False}"
15194,Rowan93,30795,6.0,4.847520308582569,"{'actual_k': 15, 'was_impossible': False}"
15195,AcousticHearts,14713,10.0,9.437050144022283,"{'actual_k': 40, 'was_impossible': False}"
15196,Bonbonryu,585,9.0,8.505793307000392,"{'actual_k': 40, 'was_impossible': False}"
15197,RoboleX,36018,5.0,6.6699902764229115,{'was_impossible': False}
15198,Mind_Riot,19363,9.0,8.665283475083307,"{'actual_k': 21, 'was_impossible': False}"
15199,Celestial_Spoink,8525,7.0,8.286997341855672,"{'actual_k': 40, 'was_impossible': False}"
15200,Aelphais,855,9.0,7.885712568216276,"{'actual_k': 36, 'was_impossible': False}"
15201,Tationax,33080,6.0,7.008826180172824,"{'actual_k': 14, 'was_impossible': False}"
15202,shanoliu,33502,8.0,7.088952688125833,"{'actual_k': 20, 'was_impossible': False}"
15203,Junjou9,24151,10.0,9.005884714087426,"{'actual_k': 17, 'was_impossible': False}"
15204,ChaosXen,13125,8.0,8.71884452831366,"{'actual_k': 40, 'was_impossible': False}"
15205,WaHwA,3014,6.0,5.710801371676231,"{'actual_k': 8, 'was_impossible': False}"
15206,-Savante-,36480,7.0,6.4732304732028965,"{'actual_k': 2, 'was_impossible': False}"
15207,bart_j,5681,9.0,8.45072170553264,"{'actual_k': 40, 'was_impossible': False}"
15208,taps88,1117,7.0,7.631564431613647,"{'actual_k': 40, 'was_impossible': False}"
15209,BEWITCHING,16035,3.0,6.018754665890391,"{'actual_k': 24, 'was_impossible': False}"
15210,RoboleX,136,7.0,7.605410484682328,"{'actual_k': 40, 'was_impossible': False}"
15211,edogardo,1364,9.0,7.7392536619984185,"{'actual_k': 15, 'was_impossible': False}"
15212,Niev-sama,8675,8.0,7.839548304902555,"{'actual_k': 40, 'was_impossible': False}"
15213,Black_Swanny,202,9.0,8.417781069165935,"{'actual_k': 40, 'was_impossible': False}"
15214,Queroga,1894,5.0,4.934701966741475,"{'actual_k': 20, 'was_impossible': False}"
15215,Char-Chan,23421,7.0,7.505906108560196,"{'actual_k': 19, 'was_impossible': False}"
15216,ziomalos,18,8.0,7.590102162627038,"{'actual_k': 21, 'was_impossible': False}"
15217,emon_d_ronin,28497,7.0,7.666535861060038,"{'actual_k': 40, 'was_impossible': False}"
15218,Samara_Fae,269,7.0,7.789643077502933,"{'actual_k': 40, 'was_impossible': False}"
15219,Baron-McQueso,229,6.0,6.390777921686601,"{'actual_k': 12, 'was_impossible': False}"
15220,Black_Dragon85,5365,7.0,7.730059722154831,"{'actual_k': 24, 'was_impossible': False}"
15221,Hota-chan,9865,6.0,6.716562495622007,"{'actual_k': 3, 'was_impossible': False}"
15222,Usui-Nero,1807,8.0,6.8918267478628366,"{'actual_k': 7, 'was_impossible': False}"
15223,Black_Dragon85,9938,7.0,7.404598896604497,"{'actual_k': 21, 'was_impossible': False}"
15224,Cloudiez,22097,9.0,7.836534658888782,"{'actual_k': 14, 'was_impossible': False}"
15225,DragonKL26,174,8.0,6.856464818766413,"{'actual_k': 40, 'was_impossible': False}"
15226,Luica,29868,9.0,6.678190016326681,"{'actual_k': 1, 'was_impossible': False}"
15227,lucasrasini,232,9.0,9.375395603259369,"{'actual_k': 40, 'was_impossible': False}"
15228,DudUnicorns26,4713,2.0,5.773157066234,"{'actual_k': 6, 'was_impossible': False}"
15229,gooseplum,2025,7.0,8.362646015181982,"{'actual_k': 40, 'was_impossible': False}"
15230,Funni_Yamato,3731,8.0,7.785325282303577,"{'actual_k': 40, 'was_impossible': False}"
15231,ardi00quanta,10372,7.0,8.150561572239617,"{'actual_k': 17, 'was_impossible': False}"
15232,Clefairy_Nanashi,2994,8.0,7.971930520740203,"{'actual_k': 35, 'was_impossible': False}"
15233,espada13,933,7.0,8.5191768260592,"{'actual_k': 6, 'was_impossible': False}"
15234,feng_deadshot,3032,9.0,7.493037232886807,"{'actual_k': 5, 'was_impossible': False}"
15235,squill,24833,7.0,7.723810431358822,"{'actual_k': 40, 'was_impossible': False}"
15236,AcousticHearts,877,10.0,9.969106036095974,"{'actual_k': 40, 'was_impossible': False}"
15237,Ishin,18671,8.0,7.880145087827096,"{'actual_k': 40, 'was_impossible': False}"
15238,Rogerli10,1696,9.0,8.49541753455488,"{'actual_k': 24, 'was_impossible': False}"
15239,Pururut-sama,18277,6.0,6.150975406423871,"{'actual_k': 40, 'was_impossible': False}"
15240,bestpsychosean,2993,4.0,7.198960479863584,"{'actual_k': 40, 'was_impossible': False}"
15241,DarksideLawliet,9734,8.0,7.0781717170930625,"{'actual_k': 14, 'was_impossible': False}"
15242,RoboleX,10495,7.0,7.01299033128052,"{'actual_k': 34, 'was_impossible': False}"
15243,RnD,1215,8.0,7.596291933484362,"{'actual_k': 11, 'was_impossible': False}"
15244,Mikael11,11577,9.0,8.795996761766744,"{'actual_k': 40, 'was_impossible': False}"
15245,Rogernarok,25241,4.0,3.967445577664047,"{'actual_k': 15, 'was_impossible': False}"
15246,Nakamura_Kumiko,26441,10.0,7.282147060712962,"{'actual_k': 19, 'was_impossible': False}"
15247,Arakello,23289,7.0,7.141928612778235,"{'actual_k': 40, 'was_impossible': False}"
15248,Rogerli10,169,10.0,8.58180060569478,"{'actual_k': 36, 'was_impossible': False}"
15249,Koenie,1535,9.0,8.014533030670238,"{'actual_k': 40, 'was_impossible': False}"
15250,ziomalos,15751,7.0,6.819312549312618,"{'actual_k': 25, 'was_impossible': False}"
15251,Luica,21855,7.0,7.831876122619662,"{'actual_k': 26, 'was_impossible': False}"
15252,RnD,1575,10.0,9.269440242609695,"{'actual_k': 40, 'was_impossible': False}"
15253,KurokawaRyou,2595,7.0,7.703308389903308,"{'actual_k': 12, 'was_impossible': False}"
15254,Diego3000,8536,7.0,6.875437144193614,"{'actual_k': 31, 'was_impossible': False}"
15255,shamanmiyo,30346,8.0,8.544866463344173,"{'actual_k': 18, 'was_impossible': False}"
15256,_____nekochan,8460,9.0,7.873924814886978,"{'actual_k': 32, 'was_impossible': False}"
15257,Joolee,10717,8.0,7.657070701440306,"{'actual_k': 9, 'was_impossible': False}"
15258,ocyboss,14719,10.0,9.09373391716634,"{'actual_k': 40, 'was_impossible': False}"
15259,Nagicch,7058,7.0,7.388281818641702,"{'actual_k': 23, 'was_impossible': False}"
15260,EnkushIkari,10030,9.0,8.835711911914657,"{'actual_k': 40, 'was_impossible': False}"
15261,Meyenam,29786,7.0,5.931396912505322,"{'actual_k': 40, 'was_impossible': False}"
15262,ziomalos,66,8.0,7.640965961426221,"{'actual_k': 40, 'was_impossible': False}"
15263,yameeka,29787,7.0,6.518090901742102,"{'actual_k': 7, 'was_impossible': False}"
15264,elijha,303,4.0,6.908124122696936,"{'actual_k': 12, 'was_impossible': False}"
15265,jasminek,1965,7.0,7.180772079068844,"{'actual_k': 33, 'was_impossible': False}"
15266,CoyBoy,31765,9.0,9.496881588787314,"{'actual_k': 33, 'was_impossible': False}"
15267,moimat,9587,6.0,5.827599549599871,"{'actual_k': 37, 'was_impossible': False}"
15268,tetchftw,853,9.0,9.211729115720054,"{'actual_k': 40, 'was_impossible': False}"
15269,Zefyr85,7662,7.0,7.505474285942722,"{'actual_k': 37, 'was_impossible': False}"
15270,naki,33421,7.0,7.152870943990459,"{'actual_k': 6, 'was_impossible': False}"
15271,Matt4495,1351,7.0,7.730168295530669,"{'actual_k': 0, 'was_impossible': False}"
15272,bigkfc2k8,581,8.0,7.628178544354535,"{'actual_k': 0, 'was_impossible': False}"
15273,Blaaaaack_smith,790,7.0,7.829224551626452,"{'actual_k': 40, 'was_impossible': False}"
15274,Vanroy17,11759,8.0,8.299970547308964,"{'actual_k': 40, 'was_impossible': False}"
15275,nikmax,4744,7.0,6.7473551306204556,"{'actual_k': 40, 'was_impossible': False}"
15276,xacthashtag,24833,8.0,6.984401786803643,"{'actual_k': 40, 'was_impossible': False}"
15277,KKDW,1575,10.0,10.0,"{'actual_k': 40, 'was_impossible': False}"
15278,crowd15,6046,7.0,8.037343587901704,"{'actual_k': 19, 'was_impossible': False}"
15279,Hitomi_sama,6444,7.0,7.0691181704965675,"{'actual_k': 18, 'was_impossible': False}"
15280,Iandaar,721,9.0,9.396331645153571,"{'actual_k': 21, 'was_impossible': False}"
15281,Rottenn,4182,10.0,8.945505460333791,"{'actual_k': 40, 'was_impossible': False}"
15282,lightofzeref,20507,8.0,7.606990675184754,"{'actual_k': 40, 'was_impossible': False}"
15283,xitsmallpie,18497,7.0,7.57399590069397,"{'actual_k': 8, 'was_impossible': False}"
15284,akukage,1564,7.0,6.813164245464779,"{'actual_k': 33, 'was_impossible': False}"
15285,Ausemere,7311,8.0,8.257020704045594,"{'actual_k': 40, 'was_impossible': False}"
15286,elijha,969,7.0,7.4639886133706455,"{'actual_k': 39, 'was_impossible': False}"
15287,lazera,5114,10.0,9.675634558636865,"{'actual_k': 40, 'was_impossible': False}"
15288,lazera,6880,7.0,7.825733445417012,"{'actual_k': 40, 'was_impossible': False}"
15289,CoyBoy,29876,9.0,8.617208023599813,"{'actual_k': 1, 'was_impossible': False}"
15290,mishameph,2994,8.0,7.447685258606088,"{'actual_k': 40, 'was_impossible': False}"
15291,Xytriz,28999,9.0,8.064479018116662,"{'actual_k': 40, 'was_impossible': False}"
15292,Noarlar,5958,8.0,8.196299333362258,"{'actual_k': 40, 'was_impossible': False}"
15293,m718340,31580,8.0,7.538233547002709,"{'actual_k': 40, 'was_impossible': False}"
15294,xacthashtag,5342,5.0,5.418500063721212,"{'actual_k': 32, 'was_impossible': False}"
15295,shouAdZ_MAL,7674,9.0,9.215634096242276,"{'actual_k': 40, 'was_impossible': False}"
15296,Stunnakun,11981,10.0,8.22184244987515,"{'actual_k': 40, 'was_impossible': False}"
15297,Kiro-Kirigaya,16870,10.0,8.230570774051142,"{'actual_k': 40, 'was_impossible': False}"
15298,cody_tzu4u,249,6.0,8.301224611570312,"{'actual_k': 40, 'was_impossible': False}"
15299,Aranel1500,14467,7.0,7.613853597440667,"{'actual_k': 40, 'was_impossible': False}"
15300,mishameph,2020,5.0,6.26082142579225,"{'actual_k': 9, 'was_impossible': False}"
15301,mishameph,8532,8.0,6.1559658434543065,"{'actual_k': 16, 'was_impossible': False}"
15302,Melita_H,4654,7.0,7.341986631050577,"{'actual_k': 40, 'was_impossible': False}"
15303,bigkfc2k8,1696,9.0,8.331575318404475,"{'actual_k': 21, 'was_impossible': False}"
15304,sansZero,18679,9.0,8.732994680371567,"{'actual_k': 40, 'was_impossible': False}"
15305,lednera,1132,6.0,6.0106399053747515,"{'actual_k': 26, 'was_impossible': False}"
15306,SGetsu,17831,6.0,6.906663578823162,"{'actual_k': 24, 'was_impossible': False}"
15307,Baron-McQueso,196,7.0,6.560588469415289,"{'actual_k': 27, 'was_impossible': False}"
15308,Wanyac,3954,5.0,6.728474044871958,"{'actual_k': 3, 'was_impossible': False}"
15309,LittleHat,6381,7.0,7.378618515916288,"{'actual_k': 18, 'was_impossible': False}"
15310,Ramen918,651,4.0,6.255360127513755,"{'actual_k': 5, 'was_impossible': False}"
15311,Diego3000,5525,8.0,7.123726642129565,"{'actual_k': 40, 'was_impossible': False}"
15312,Jakubajk,12729,8.0,5.972979442071471,"{'actual_k': 19, 'was_impossible': False}"
15313,-Belatriz-,2963,8.0,7.892854583027607,"{'actual_k': 40, 'was_impossible': False}"
15314,Fingerkisses,199,8.0,8.63875244192502,"{'actual_k': 40, 'was_impossible': False}"
15315,allyegra,23327,10.0,8.632686516518769,"{'actual_k': 18, 'was_impossible': False}"
15316,gustaffen,149,6.0,6.700717908909347,"{'actual_k': 37, 'was_impossible': False}"
15317,LeYak,8769,8.0,7.564035389230891,"{'actual_k': 40, 'was_impossible': False}"
15318,Acperience,225,10.0,7.198864832452213,"{'actual_k': 40, 'was_impossible': False}"
15319,ASK-RECEIVE,7674,8.0,7.997254984352136,"{'actual_k': 40, 'was_impossible': False}"
15320,Yuzuku,5507,7.0,6.594742362145487,"{'actual_k': 34, 'was_impossible': False}"
15321,DukeofMurk,517,5.0,6.833012918561442,"{'actual_k': 21, 'was_impossible': False}"
15322,Shouichirou,31758,9.0,9.356339092868499,"{'actual_k': 21, 'was_impossible': False}"
15323,TheSadisticGod,8247,7.0,6.679768443313375,"{'actual_k': 32, 'was_impossible': False}"
15324,Croissant07,10495,9.0,8.329171763652127,"{'actual_k': 40, 'was_impossible': False}"
15325,blueswan,6726,8.0,8.037023309764942,"{'actual_k': 3, 'was_impossible': False}"
15326,shouAdZ_MAL,6802,7.0,8.097755251932048,"{'actual_k': 29, 'was_impossible': False}"
15327,Kasderan,20509,8.0,7.323650393382694,"{'actual_k': 25, 'was_impossible': False}"
15328,NaturalPhenomena,269,9.0,9.110174244413985,"{'actual_k': 40, 'was_impossible': False}"
15329,yameeka,13759,7.0,5.855945911979256,"{'actual_k': 40, 'was_impossible': False}"
15330,elijha,204,7.0,5.401782344743628,"{'actual_k': 14, 'was_impossible': False}"
15331,Aranel1500,14829,7.0,7.053310536167008,"{'actual_k': 32, 'was_impossible': False}"
15332,Arkan4ik,157,4.0,6.138642492888506,"{'actual_k': 40, 'was_impossible': False}"
15333,Yoku,585,10.0,8.441243500885864,"{'actual_k': 40, 'was_impossible': False}"
15334,Cloudiez,16934,8.0,7.670421476725551,"{'actual_k': 40, 'was_impossible': False}"
15335,ziomalos,6573,8.0,7.876021914885767,"{'actual_k': 40, 'was_impossible': False}"
15336,brendaspencer,1594,9.0,8.565642249160055,"{'actual_k': 33, 'was_impossible': False}"
15337,BEWITCHING,16524,7.0,6.4792476907368055,"{'actual_k': 40, 'was_impossible': False}"
15338,wouahho,60,8.0,7.2429827974533945,"{'actual_k': 40, 'was_impossible': False}"
15339,paulz,7054,10.0,9.368219771979696,"{'actual_k': 40, 'was_impossible': False}"
15340,Shouichirou,1129,7.0,6.901974839515592,"{'actual_k': 3, 'was_impossible': False}"
15341,Usui-Nero,7785,9.0,9.01914483141976,"{'actual_k': 21, 'was_impossible': False}"
15342,KiraKira-chan,355,10.0,9.349752985984372,"{'actual_k': 40, 'was_impossible': False}"
15343,Century_Orion,9515,8.0,7.391037765012682,"{'actual_k': 40, 'was_impossible': False}"
15344,pablerasbsb,9062,7.0,7.450150042078439,"{'actual_k': 40, 'was_impossible': False}"
15345,DennDragon,9260,9.0,9.04185563643898,"{'actual_k': 28, 'was_impossible': False}"
15346,Kasugunai,3457,5.0,7.2928998107396446,"{'actual_k': 40, 'was_impossible': False}"
15347,Clefairy_Nanashi,8425,8.0,7.852524571535882,"{'actual_k': 40, 'was_impossible': False}"
15348,Mind_Riot,2978,9.0,7.795186350756435,"{'actual_k': 2, 'was_impossible': False}"
15349,endlessurge,317,9.0,8.854192492119553,"{'actual_k': 40, 'was_impossible': False}"
15350,Takala,687,8.0,6.898636356281656,"{'actual_k': 33, 'was_impossible': False}"
15351,Kuro99,26349,8.0,8.764048166717126,"{'actual_k': 39, 'was_impossible': False}"
15352,wiseowl,3784,10.0,8.988485353200886,"{'actual_k': 40, 'was_impossible': False}"
15353,RaZhar,16385,7.0,5.492128039500943,"{'actual_k': 7, 'was_impossible': False}"
15354,DukeofMurk,13333,8.0,6.853079950373181,"{'actual_k': 25, 'was_impossible': False}"
15355,nekocink,4081,8.0,8.475253379955435,"{'actual_k': 40, 'was_impossible': False}"
15356,Boethia,6645,6.0,6.299450336072734,"{'actual_k': 24, 'was_impossible': False}"
15357,Phantasmagoria,1470,10.0,7.416328730808462,"{'actual_k': 3, 'was_impossible': False}"
15358,emon_d_ronin,22199,8.0,7.61704228238828,"{'actual_k': 40, 'was_impossible': False}"
15359,Hota-chan,10418,7.0,6.350767161799639,"{'actual_k': 34, 'was_impossible': False}"
15360,XoBkA,4214,7.0,6.837974317873692,"{'actual_k': 40, 'was_impossible': False}"
15361,cutepup,44,8.0,7.9519743699953835,"{'actual_k': 40, 'was_impossible': False}"
15362,AnotherWish,2116,3.0,6.418400972784296,"{'actual_k': 21, 'was_impossible': False}"
15363,Diego3000,382,7.0,7.550894608890899,"{'actual_k': 14, 'was_impossible': False}"
15364,GasaiRZ,9135,8.0,7.897108722879031,"{'actual_k': 31, 'was_impossible': False}"
15365,sumikk0,6547,10.0,8.61059660966971,"{'actual_k': 40, 'was_impossible': False}"
15366,Vla,5454,4.0,7.131131321259824,"{'actual_k': 6, 'was_impossible': False}"
15367,Vanroy17,417,6.0,7.656407269586194,"{'actual_k': 20, 'was_impossible': False}"
15368,Takala,942,7.0,6.863042481828304,"{'actual_k': 7, 'was_impossible': False}"
15369,WaHwA,20053,2.0,4.114134264563835,"{'actual_k': 7, 'was_impossible': False}"
15370,Noarlar,28851,10.0,9.878849888253344,"{'actual_k': 40, 'was_impossible': False}"
15371,AisBarbs,205,9.0,6.254592702528627,"{'actual_k': 40, 'was_impossible': False}"
15372,shinigvmi,33487,7.0,6.668943081667897,"{'actual_k': 39, 'was_impossible': False}"
15373,akashiya67,7017,5.0,5.998395085165797,"{'actual_k': 23, 'was_impossible': False}"
15374,Cinx,1367,7.0,7.440615502728736,"{'actual_k': 16, 'was_impossible': False}"
15375,crockmez,32901,2.0,6.067661495800562,"{'actual_k': 35, 'was_impossible': False}"
15376,xacthashtag,7728,6.0,5.170043183105388,"{'actual_k': 8, 'was_impossible': False}"
15377,Hawka88,5114,10.0,9.27299820169254,"{'actual_k': 40, 'was_impossible': False}"
15378,bikasuishin,514,7.0,6.2597054676829895,"{'actual_k': 20, 'was_impossible': False}"
15379,Guro-tan,334,7.0,6.2635482581087265,"{'actual_k': 8, 'was_impossible': False}"
15380,Takala,1956,9.0,7.302328028883033,"{'actual_k': 23, 'was_impossible': False}"
15381,xacthashtag,389,6.0,5.765612640569108,"{'actual_k': 17, 'was_impossible': False}"
15382,b2kite,9736,7.0,7.877572539017605,"{'actual_k': 33, 'was_impossible': False}"
15383,reira,33091,7.0,8.61362880194574,"{'actual_k': 15, 'was_impossible': False}"
15384,victorianskiy,317,9.0,9.18313691298528,"{'actual_k': 40, 'was_impossible': False}"
15385,Capt_Bob,8101,4.0,6.059604602980142,"{'actual_k': 6, 'was_impossible': False}"
15386,Takala,30123,8.0,8.722962725343704,"{'actual_k': 40, 'was_impossible': False}"
15387,RoadKam,11887,6.0,10.0,"{'actual_k': 40, 'was_impossible': False}"
15388,HeADyZ,667,4.0,7.947949849089383,"{'actual_k': 17, 'was_impossible': False}"
15389,dioshio,513,7.0,7.130782356268832,"{'actual_k': 40, 'was_impossible': False}"
15390,Shunnsuke,18055,8.0,8.089868458678348,"{'actual_k': 15, 'was_impossible': False}"
